trade_date,trigger_ts,tf,direction,kind,pattern,htf_flag,confluence,entry_variant,limit_price,fill_ts,entry,stop_initial,target_name,target_level,working_target,exit_ts,exit_price,exit_reason,points,r_multiple,size,dollars,slippage_ticks,mgmt_variant,mfe_r,mae_r
2026-03-11,2026-03-11T09:45:00-04:00,5min,short,displacement,B,range,2,E3,25072.0,2026-03-11T09:46:00-04:00,25087.0,25115.5,walkout_profile_val,24976.375,24979.0,2026-03-11T10:00:00-04:00,25115.75,stop,-28.75,-0.6609,0.5,-292.5,1,V0,2.52,-3.22
2026-03-12,2026-03-12T08:25:00-04:00,5min,long,rejection_block,B2,with_trend,2,E3,24827.0,2026-03-12T08:30:00-04:00,24827.0,24818.0,prior_day_low,24873.5,24871.0,2026-03-12T08:30:00-04:00,24817.0,stop,-10.0,-1.1111,1.0,-205.0,4,V0,1.81,-1.33
2026-03-12,2026-03-12T08:36:00-04:00,3min,short,rejection_block,A,counter_trend,2,E3,24818.75,2026-03-12T08:42:00-04:00,24818.75,24827.25,walkout_profile_val,24774.625,24777.0,2026-03-12T08:44:00-04:00,24828.25,stop,-9.5,-1.1176,1.0,-195.0,4,V0,1.38,-1.0
2026-03-13,2026-03-13T09:26:00-04:00,1min,short,displacement,B,range,2,E3,24661.0,2026-03-13T09:27:00-04:00,24661.0,24684.25,prior_day_low,24517.75,24520.25,2026-03-13T09:30:00-04:00,24684.5,stop,-23.5,-1.0108,1.0,-475.0,1,V0,1.06,-1.14
2026-03-13,2026-03-13T09:30:00-04:00,5min,short,displacement,B,counter_trend,2,E3,24657.5,2026-03-13T09:31:00-04:00,24666.5,24684.25,prior_day_low,24517.75,24520.25,2026-03-13T09:33:00-04:00,24684.5,stop,-18.0,-0.6729,1.0,-365.0,1,V0,1.04,-1.96
2026-03-16,2026-03-16T09:51:00-04:00,3min,long,rejection_block,B2,with_trend,2,E3,24910.75,2026-03-16T09:52:00-04:00,24906.75,24904.25,profile_vah,24947.625,24945.0,2026-03-16T09:52:00-04:00,24903.25,stop,-3.5,-0.5385,1.0,-75.0,4,V0,5.4,-3.3
2026-03-16,2026-03-16T10:03:00-04:00,3min,long,rejection_block,B2,with_trend,2,E3,24932.5,2026-03-16T10:04:00-04:00,24924.25,24911.5,walkout_daily_vwap_upper_2,25009.59670636048,25007.0,2026-03-16T10:30:00-04:00,24911.25,stop,-13.0,-0.619,1.0,-265.0,1,V0,4.37,-1.76
2026-03-17,2026-03-17T08:55:00-04:00,5min,long,rejection_block,B2,with_trend,2,E3,24924.25,2026-03-17T08:56:00-04:00,24923.0,24916.0,walkout_prior_day_high,25035.0,25032.5,2026-03-17T09:32:00-04:00,25032.5,target,109.5,13.2727,1.0,2185.0,0,V0,19.5,-0.79
2026-03-17,2026-03-17T09:58:00-04:00,2min,short,displacement,B,counter_trend,2,E3,25087.0,2026-03-17T09:59:00-04:00,25087.0,25104.5,prior_day_high,25035.0,25037.5,2026-03-17T10:11:00-04:00,25037.5,target,49.5,2.8286,1.0,985.0,0,V0,2.89,-0.63
2026-03-18,2026-03-18T09:42:00-04:00,3min,long,rejection_block,B2,with_trend,2,E3,24964.5,2026-03-18T09:43:00-04:00,24964.5,24956.5,data_extreme_Core PPI m/m,25026.25,25023.75,2026-03-18T09:43:00-04:00,24956.25,stop,-8.25,-1.0312,1.0,-170.0,1,V0,2.12,-3.69
2026-03-18,2026-03-18T09:44:00-04:00,1min,short,displacement,B,counter_trend,2,E3,24947.0,2026-03-18T09:45:00-04:00,24953.0,24981.5,london_session_low,24864.0,24866.5,2026-03-18T09:46:00-04:00,24981.75,stop,-28.75,-0.8333,1.0,-580.0,1,V0,0.18,-1.59
2026-03-19,2026-03-19T08:08:00-04:00,2min,long,displacement,B,range,2,E3,24543.25,2026-03-19T08:09:00-04:00,24535.0,24490.0,walkout_daily_vwap_upper_2,24690.055620637784,24687.5,2026-03-19T08:24:00-04:00,24489.0,stop,-46.0,-0.8638,0.5,-465.0,4,V0,0.3,-1.0
2026-03-19,2026-03-19T09:46:00-04:00,2min,long,rejection_block,A,counter_trend,2,E3,24418.5,2026-03-19T09:47:00-04:00,24397.75,24410.5,daily_vwap_mid,24533.606225623265,24531.0,2026-03-19T09:47:00-04:00,24396.75,stop,-1.0,-0.125,1.0,-25.0,4,V0,2.22,-0.41
2026-03-20,2026-03-20T09:43:00-04:00,1min,short,rejection_block,A,counter_trend,2,E3,24432.25,2026-03-20T09:44:00-04:00,24450.0,24442.5,walkout_daily_vwap_lower_1,24409.00600025239,24411.5,2026-03-20T09:44:00-04:00,24450.25,stop,-0.25,-0.0244,1.0,-10.0,1,V0,3.1,-0.87
2026-03-20,2026-03-20T09:46:00-04:00,2min,long,rejection_block,B2,with_trend,2,E3,24440.25,2026-03-20T09:47:00-04:00,24413.0,24426.75,ny_session_high,24491.25,24488.75,2026-03-20T09:47:00-04:00,24412.75,stop,-0.25,-0.0185,1.0,-10.0,1,V0,1.6,-0.22
2026-03-23,2026-03-23T09:40:00-04:00,5min,long,displacement,B,with_trend,2,E3,24539.25,2026-03-23T09:41:00-04:00,24516.0,24444.5,walkout_london_session_high,24763.0,24760.5,2026-03-23T11:52:00-04:00,24444.25,stop,-71.75,-0.7573,0.5,-722.5,1,V0,2.43,-1.22
2026-03-24,2026-03-24T08:27:00-04:00,3min,long,displacement,B,range,2,E3,24361.25,2026-03-24T08:29:00-04:00,24361.25,24333.5,asia_session_high,24489.75,24487.25,2026-03-24T08:31:00-04:00,24333.25,stop,-28.0,-1.009,1.0,-565.0,1,V0,0.07,-1.24
2026-03-24,2026-03-24T08:53:00-04:00,1min,long,displacement,B,counter_trend,2,E3,24283.25,2026-03-24T08:56:00-04:00,24283.25,24273.25,asia_session_high,24489.75,24487.25,2026-03-24T08:59:00-04:00,24273.0,stop,-10.25,-1.025,1.0,-210.0,1,V0,1.12,-1.35
2026-03-25,2026-03-25T08:38:00-04:00,2min,long,displacement,B,range,2,E3,24436.0,2026-03-25T08:40:00-04:00,24436.0,24415.5,asia_session_high,24494.0,24491.5,2026-03-25T08:45:00-04:00,24415.25,stop,-20.75,-1.0122,1.0,-420.0,1,V0,1.01,-1.23
2026-03-25,2026-03-25T08:45:00-04:00,5min,short,displacement,B,counter_trend,3,E3,24433.0,2026-03-25T08:47:00-04:00,24433.0,24456.75,london_session_low,24352.0,24354.5,2026-03-25T08:55:00-04:00,24457.0,stop,-24.0,-1.0105,1.0,-485.0,1,V0,0.35,-1.77
2026-03-26,2026-03-26T09:20:00-04:00,5min,long,rejection_block,A,counter_trend,3,E3,24137.25,2026-03-26T09:22:00-04:00,24137.25,24126.0,daily_vwap_mid,24232.14929485345,24229.75,2026-03-26T09:30:00-04:00,24125.75,stop,-11.5,-1.0222,1.0,-235.0,1,V0,1.96,-3.82
2026-03-26,2026-03-26T09:30:00-04:00,5min,long,rejection_block,A,counter_trend,2,E3,24140.5,2026-03-26T09:31:00-04:00,24106.75,24130.75,daily_vwap_mid,24229.573998666478,24227.0,2026-03-26T09:31:00-04:00,24106.5,stop,-0.25,-0.0256,1.0,-10.0,1,V0,0.4,-0.36
2026-03-27,2026-03-27T10:10:00-04:00,5min,short,displacement,B,range,2,E3,23507.25,2026-03-27T10:11:00-04:00,23507.25,23518.5,walkout_ny_vwap_lower_2,23453.68305680104,23456.25,2026-03-27T10:11:00-04:00,23518.75,stop,-11.5,-1.0222,1.0,-235.0,1,V0,1.33,-1.53
2026-03-30,2026-03-30T09:31:00-04:00,1min,short,displacement,B,range,2,E3,23490.75,2026-03-30T09:32:00-04:00,23533.5,23509.75,asia_session_high,23416.0,23418.5,2026-03-30T09:32:00-04:00,23533.75,stop,-0.25,-0.0132,1.0,-10.0,1,V0,1.35,-0.2
2026-03-31,2026-03-31T09:20:00-04:00,5min,long,displacement,B,with_trend,2,E3,23392.5,2026-03-31T09:21:00-04:00,23392.5,23379.0,walkout_london_session_high,23439.25,23436.75,2026-03-31T09:27:00-04:00,23378.75,stop,-13.75,-1.0185,1.0,-280.0,1,V0,0.96,-1.33
2026-03-31,2026-03-31T09:27:00-04:00,3min,short,displacement,B,counter_trend,2,E3,23389.25,2026-03-31T09:29:00-04:00,23389.25,23402.5,london_session_low,23238.25,23240.75,2026-03-31T09:30:00-04:00,23402.75,stop,-13.5,-1.0189,1.0,-275.0,1,V0,0.79,-2.92
