trade_date,trigger_ts,tf,direction,kind,pattern,htf_flag,confluence,entry_variant,limit_price,fill_ts,entry,stop_initial,target_name,target_level,working_target,exit_ts,exit_price,exit_reason,points,r_multiple,size,dollars,slippage_ticks,mgmt_variant,mfe_r,mae_r
2026-03-12,2026-03-12T08:56:00-04:00,2min,long,displacement,B,with_trend,3,E3,24822.0,2026-03-12T08:58:00-04:00,24822.0,24804.75,prior_day_low,24873.5,24871.0,2026-03-12T09:14:00-04:00,24804.5,stop,-17.5,-1.0145,1.0,-355.0,1,V8,1.78,-1.28
2026-03-13,2026-03-13T09:39:00-04:00,3min,long,displacement,B,with_trend,3,E3,24671.5,2026-03-13T09:40:00-04:00,24671.5,24611.0,walkout_prior_day_high,24949.25,24946.75,2026-03-13T09:51:00-04:00,24737.25,partial+stop,39.3125,0.6498,0.5,388.12,4,V8,2.21,-0.09
2026-03-13,2026-03-13T10:13:00-04:00,1min,long,rejection_block,B2,with_trend,3,E3,24671.5,2026-03-13T10:14:00-04:00,24669.25,24665.0,data_extreme_JOLTS Job Openin,24765.0,24762.5,2026-03-13T10:15:00-04:00,24664.0,stop,-5.25,-0.8077,1.0,-110.0,4,V8,3.12,-3.59
2026-03-17,2026-03-17T10:08:00-04:00,2min,short,displacement,B,counter_trend,3,E3,25068.0,2026-03-17T10:09:00-04:00,25068.25,25078.5,prior_day_high,25035.0,25037.5,2026-03-17T10:11:00-04:00,25037.5,target,30.75,2.9286,1.0,610.0,0,V8,3.1,-0.56
2026-03-18,2026-03-18T09:59:00-04:00,1min,long,displacement,B,range,3,E3,24959.75,2026-03-18T10:00:00-04:00,24959.75,24937.25,data_extreme_Core PPI m/m,25026.25,25023.75,2026-03-18T10:02:00-04:00,24937.0,stop,-22.75,-1.0111,1.0,-460.0,1,V8,0.8,-1.62
2026-03-19,2026-03-19T08:08:00-04:00,2min,long,displacement,B,range,3,E3,24544.25,2026-03-19T08:09:00-04:00,24535.0,24490.0,walkout_daily_vwap_upper_2,24690.055620637784,24687.5,2026-03-19T08:24:00-04:00,24489.0,stop,-46.0,-0.8479,0.5,-465.0,4,V8,0.3,-1.0
2026-03-20,2026-03-20T09:47:00-04:00,1min,short,displacement,B,counter_trend,3,E3,24419.75,2026-03-20T09:48:00-04:00,24433.75,24466.75,walkout_daily_vwap_lower_2,24322.140665055707,24324.75,2026-03-20T09:57:00-04:00,24324.75,partial+target,81.375,1.7314,0.5,808.75,0,V8,3.64,-0.23
2026-03-24,2026-03-24T09:30:00-04:00,5min,short,rejection_block,B2,with_trend,3,E3,24260.5,2026-03-24T09:31:00-04:00,24264.25,24270.5,profile_val,24231.125,24233.5,2026-03-24T09:31:00-04:00,24271.5,stop,-7.25,-0.725,1.0,-150.0,4,V8,3.44,-8.52
2026-03-25,2026-03-25T08:45:00-04:00,5min,short,displacement,B,counter_trend,3,E3,24433.0,2026-03-25T08:47:00-04:00,24433.0,24456.75,london_session_low,24352.0,24354.5,2026-03-25T08:55:00-04:00,24457.0,stop,-24.0,-1.0105,1.0,-485.0,1,V8,0.35,-1.77
2026-03-25,2026-03-25T09:24:00-04:00,1min,long,displacement,B,range,4,E3,24437.25,2026-03-25T09:25:00-04:00,24437.25,24426.5,asia_session_high,24494.0,24491.5,2026-03-25T09:29:00-04:00,24426.25,stop,-11.0,-1.0233,1.0,-225.0,1,V8,1.14,-1.14
2026-03-26,2026-03-26T09:18:00-04:00,3min,long,rejection_block,A,counter_trend,3,E3,24134.5,2026-03-26T09:25:00-04:00,24134.5,24126.0,daily_vwap_mid,24232.504150552995,24230.0,2026-03-26T09:30:00-04:00,24134.25,be_stop,-0.25,-0.0294,1.0,-10.0,1,V8,2.91,-4.74
2026-03-26,2026-03-26T09:30:00-04:00,5min,long,rejection_block,A,counter_trend,3,E3,24140.5,2026-03-26T09:31:00-04:00,24106.75,24130.75,daily_vwap_mid,24229.573998666478,24227.0,2026-03-26T09:31:00-04:00,24106.5,stop,-0.25,-0.0256,1.0,-10.0,1,V8,0.4,-0.36
2026-03-30,2026-03-30T09:31:00-04:00,1min,short,displacement,B,range,3,E3,23490.5,2026-03-30T09:32:00-04:00,23533.5,23509.75,asia_session_high,23416.0,23418.5,2026-03-30T09:32:00-04:00,23533.75,stop,-0.25,-0.013,1.0,-10.0,1,V8,1.35,-0.2
2026-03-31,2026-03-31T09:19:00-04:00,1min,long,displacement,B,with_trend,3,E3,23393.25,2026-03-31T09:21:00-04:00,23393.25,23386.5,walkout_profile_vah,23412.875,23410.5,2026-03-31T09:25:00-04:00,23386.25,partial+stop,2.375,0.3519,1.0,42.5,1,V8,1.81,-1.37
2026-03-31,2026-03-31T09:26:00-04:00,2min,short,displacement,B,counter_trend,3,E3,23388.75,2026-03-31T09:27:00-04:00,23388.75,23402.5,london_session_low,23238.25,23240.75,2026-03-31T09:30:00-04:00,23389.0,be_stop,-0.25,-0.0182,1.0,-10.0,1,V8,1.04,-2.85
