trade_date,trigger_ts,tf,direction,kind,pattern,htf_flag,confluence,entry_variant,limit_price,fill_ts,entry,stop_initial,target_name,target_level,working_target,exit_ts,exit_price,exit_reason,points,r_multiple,size,dollars,slippage_ticks,mgmt_variant,mfe_r,mae_r
2026-04-15,2026-04-15T09:07:00-04:00,1min,long,displacement,B,with_trend,2,E3,25990.25,2026-04-15T09:08:00-04:00,25982.0,25983.25,walkout_data_high_Empire State Man_08:30,26007.25,26004.75,2026-04-15T09:08:00-04:00,25981.75,stop,-0.25,-0.0357,1.0,-10.0,1,V0,3.2,0.0
2026-04-16,2026-04-16T09:02:00-04:00,2min,long,displacement,B,range,3,E3,26409.5,2026-04-16T09:12:00-04:00,26409.5,26400.25,asia_session_high,26486.0,26483.5,2026-04-16T09:23:00-04:00,26400.0,stop,-9.5,-1.027,1.0,-195.0,1,V0,1.76,-1.59
2026-04-17,2026-04-17T09:34:00-04:00,2min,short,displacement,B,range,2,E3,26662.5,2026-04-17T09:35:00-04:00,26672.5,26696.25,prior_day_high,26564.0,26566.5,2026-04-17T09:37:00-04:00,26696.5,stop,-24.0,-0.7111,1.0,-485.0,1,V0,0.22,-2.0
2026-04-17,2026-04-17T09:48:00-04:00,3min,short,displacement,B,range,2,E3,26671.25,2026-04-17T09:49:00-04:00,26680.0,26719.25,prior_day_high,26564.0,26566.5,2026-04-17T09:51:00-04:00,26719.5,stop,-39.5,-0.8229,0.5,-400.0,1,V0,0.2,-1.5
2026-04-20,2026-04-20T09:05:00-04:00,5min,long,displacement,B,range,2,E3,26755.25,2026-04-20T09:07:00-04:00,26755.25,26748.25,london_session_high,26776.0,26773.5,2026-04-20T09:08:00-04:00,26748.0,stop,-7.25,-1.0357,1.0,-150.0,1,V0,6.82,-2.32
2026-04-20,2026-04-20T09:08:00-04:00,2min,short,displacement,B,range,2,E3,26756.5,2026-04-20T09:09:00-04:00,26781.0,26769.0,asia_session_high,26714.75,26717.25,2026-04-20T09:09:00-04:00,26781.25,stop,-0.25,-0.02,1.0,-10.0,1,V0,1.54,-0.54
2026-04-21,2026-04-21T08:32:00-04:00,2min,short,rejection_block,A,counter_trend,2,E3,26860.75,2026-04-21T08:33:00-04:00,26863.5,26868.0,daily_vwap_mid,26833.892929344347,26836.5,2026-04-21T08:33:00-04:00,26869.0,stop,-5.5,-0.7586,1.0,-115.0,4,V0,0.5,-1.17
2026-04-21,2026-04-21T09:26:00-04:00,2min,long,rejection_block,B2,with_trend,2,E3,26811.5,2026-04-21T09:27:00-04:00,26810.0,26800.75,walkout_profile_vah,26849.625,26847.0,2026-04-21T09:30:00-04:00,26800.5,stop,-9.5,-0.8837,1.0,-195.0,1,V0,1.78,-4.11
2026-04-22,2026-04-22T08:26:00-04:00,2min,long,displacement,B,range,2,E3,26886.0,2026-04-22T08:27:00-04:00,26886.0,26879.75,walkout_prior_day_high,26901.75,26899.25,2026-04-22T08:27:00-04:00,26879.5,stop,-6.5,-1.04,1.0,-135.0,1,V0,0.2,-1.32
2026-04-22,2026-04-22T08:28:00-04:00,2min,short,displacement,B,range,2,E3,26882.25,2026-04-22T08:29:00-04:00,26888.75,26891.75,asia_session_high,26856.75,26859.25,2026-04-22T08:29:00-04:00,26892.0,stop,-3.25,-0.3421,1.0,-70.0,1,V0,7.58,-3.33
2026-04-23,2026-04-23T08:21:00-04:00,1min,short,displacement,B,counter_trend,2,E3,27035.0,2026-04-23T08:30:00-04:00,27035.0,27046.5,london_session_low,26890.0,26892.5,2026-04-23T08:31:00-04:00,27047.5,stop,-12.5,-1.087,1.0,-255.0,4,V0,0.41,-1.11
2026-04-23,2026-04-23T08:32:00-04:00,2min,long,displacement,B,with_trend,2,E3,27044.75,2026-04-23T08:33:00-04:00,27044.5,27030.25,london_session_high,27079.75,27077.25,2026-04-23T08:38:00-04:00,27029.25,stop,-15.25,-1.0517,1.0,-310.0,4,V0,0.35,-1.42
2026-04-24,2026-04-24T09:44:00-04:00,2min,short,displacement,B,range,2,E3,27216.0,2026-04-24T09:45:00-04:00,27216.0,27260.0,walkout_profile_val,27109.375,27112.0,2026-04-24T10:12:00-04:00,27261.0,stop,-45.0,-1.0227,0.5,-455.0,4,V0,1.95,-1.11
2026-04-27,2026-04-27T09:39:00-04:00,1min,long,rejection_block,B2,with_trend,2,E3,27398.5,2026-04-27T09:40:00-04:00,27392.5,27388.75,ny_session_high,27435.0,27432.5,2026-04-27T09:40:00-04:00,27388.5,stop,-4.0,-0.4103,1.0,-85.0,1,V0,2.07,-5.6
2026-04-27,2026-04-27T10:02:00-04:00,2min,long,rejection_block,B2,with_trend,3,E3,27399.0,2026-04-27T10:03:00-04:00,27382.75,27387.0,ny_session_high,27435.0,27432.5,2026-04-27T10:03:00-04:00,27382.5,stop,-0.25,-0.0208,1.0,-10.0,1,V0,4.18,-0.12
2026-04-28,2026-04-28T09:31:00-04:00,1min,short,displacement,B,range,3,E3,27100.0,2026-04-28T09:32:00-04:00,27100.0,27162.5,walkout_daily_vwap_lower_2,26962.87336431092,26965.25,2026-04-28T09:35:00-04:00,27162.75,stop,-62.75,-1.004,0.5,-632.5,1,V0,0.3,-1.22
2026-04-29,2026-04-29T08:40:00-04:00,5min,long,displacement,B,range,2,E3,27228.5,2026-04-29T08:48:00-04:00,27228.5,27201.5,london_session_high,27288.5,27286.0,2026-04-29T09:23:00-04:00,27201.25,stop,-27.25,-1.0093,1.0,-550.0,1,V0,0.84,-1.11
2026-04-29,2026-04-29T09:41:00-04:00,1min,long,rejection_block,A,counter_trend,2,E3,27183.75,2026-04-29T09:42:00-04:00,27180.0,27177.5,daily_vwap_mid,27231.810751918034,27229.25,2026-04-29T09:42:00-04:00,27177.25,stop,-2.75,-0.44,1.0,-60.0,1,V0,8.0,-1.4
2026-04-30,2026-04-30T09:11:00-04:00,1min,short,displacement,B,counter_trend,2,E3,27512.5,2026-04-30T09:12:00-04:00,27514.0,27530.25,prior_day_high,27414.0,27416.5,2026-04-30T09:31:00-04:00,27416.5,target,97.5,5.493,1.0,1945.0,0,V0,7.77,-0.06
2026-04-30,2026-04-30T10:03:00-04:00,3min,long,displacement,B,with_trend,2,E3,27286.25,2026-04-30T10:04:00-04:00,27286.25,27236.25,prior_day_high,27414.0,27411.5,2026-04-30T10:08:00-04:00,27236.0,stop,-50.25,-1.005,0.5,-507.5,1,V0,0.29,-1.6
