trading_date,entry_price,n_bars,prev_poc,midnight_open,day_open,prev_val,prev_vah,R_long,MFE_long,MAE_long,pts_long,stopped_long,R_short,MFE_short,MAE_short,pts_short,stopped_short
2026-01-30,20690.348458312765,391,20690.25,20677.4655897497,20677.87153147901,20682.75,20698.75,-0.09794335415620783,13.792466852341022,9.250963921680523,-2.938300624686235,False,0.09794335415620783,9.250963921680523,13.792466852341022,2.938300624686235,False
2026-01-31,20657.288879028867,391,20662.5,20667.385544766454,20679.26030964742,20655.0,20686.0,0.5422849392924642,35.34163050911229,3.235149421623646,16.268548178773926,False,-1.0,3.235149421623646,30.0,-16.268548178773926,True
2026-02-01,20664.992922635294,391,20664.5,20612.564480043937,20665.15204059461,20656.5,20682.5,-0.43827378000981604,5.284335162064963,21.42606195879125,-13.14821340029448,False,0.43827378000981604,21.42606195879125,5.284335162064963,13.14821340029448,False
2026-02-02,20659.354812099013,391,20653.25,20655.822691778296,20639.570769250528,20636.75,20667.75,-1.0,7.4018257897078,30.0,-42.95417843860923,True,1.4318059479536411,51.515954568636516,7.4018257897078,42.95417843860923,False
2026-02-03,20612.836310302395,391,20655.75,20629.074921049803,20616.83306739426,20640.75,20665.25,-1.0,7.000719139618013,30.0,-52.642328814970824,True,1.7547442938323607,58.212919667239476,7.000719139618013,52.642328814970824,False
2026-02-04,20601.32127916378,391,20602.25,20595.053407194413,20556.019216002056,20594.75,20628.25,0.34075435711868823,40.38343756283575,2.681458125349309,10.222630713560648,False,-1.0,2.681458125349309,30.0,-10.222630713560648,True
2026-02-05,20637.63179310764,391,20605.75,20617.873999912936,20608.587774853226,20572.25,20618.25,0.908570045475911,31.971695185129647,9.76720723670951,27.257101364277332,False,-1.0,9.76720723670951,30.0,-27.257101364277332,True
2026-02-06,20685.50271701623,391,20631.0,20692.479235150902,20668.17952900455,20611.0,20650.5,-0.013129733592965447,31.246218473632325,8.091021017396997,-0.3938920077889634,False,-1.0,1.706650011747115,30.0,0.3938920077889634,True
2026-02-07,20705.241461828835,391,20694.25,20719.755688853933,20692.772242186355,20687.75,20703.25,0.38869256383453227,35.9471198053252,5.446961276138609,11.660776915035967,False,-1.0,5.446961276138609,30.0,-11.660776915035967,True
2026-02-08,20719.97015428952,391,20718.0,20704.665963393218,20700.05187116116,20710.5,20729.0,0.36244652784080245,12.803541141776805,12.989491887623444,10.873395835224073,False,-0.36244652784080245,12.989491887623444,12.803541141776805,-10.873395835224073,False
2026-02-09,20766.80183314153,391,20719.5,20737.55061720379,20741.34691894502,20699.5,20728.5,-0.11876699260549989,11.424323980470945,19.002888424838602,-3.5630097781649965,False,0.11876699260549989,19.002888424838602,11.424323980470945,3.5630097781649965,False
2026-02-10,20794.11122322723,391,20765.75,20774.274482861405,20767.89509802582,20737.75,20774.25,-1.0,12.34446426562863,30.0,-16.421059276202868,True,0.5473686425400957,46.671236659920396,12.34446426562863,16.421059276202868,False
2026-02-11,20791.199450944303,391,20767.25,20801.161378805675,20785.255372109197,20754.75,20778.25,0.5932118182555617,32.80337638704077,4.836416094934975,17.79635454766685,False,-1.0,4.836416094934975,30.0,-17.79635454766685,True
2026-02-12,20751.394513641982,391,20786.75,20796.8484389999,20806.29554435483,20770.75,20813.25,0.26257859547076806,13.11390094249873,16.937029376178543,7.8773578641230415,False,-0.26257859547076806,16.937029376178543,13.11390094249873,-7.8773578641230415,False
2026-02-13,20741.130899374,391,20749.5,20757.6237711486,20754.489822561656,20734.5,20792.5,0.32590374588010795,24.173439123525895,17.506446613766457,9.777112376403238,False,-0.32590374588010795,17.506446613766457,24.173439123525895,-9.777112376403238,False
2026-02-14,20769.08675372032,391,20752.0,20763.767699428143,20752.28826718639,20736.5,20759.5,-1.0,2.415595825870696,30.0,-16.496120071158657,True,0.5498706690386219,30.93532629498077,2.415595825870696,16.496120071158657,False
2026-02-15,20704.377790178616,391,20759.0,20708.681851423135,20748.21680971,20748.0,20774.0,-0.30158645695519226,11.15966834214123,15.782226362873189,-9.047593708655768,False,0.30158645695519226,15.782226362873189,11.15966834214123,9.047593708655768,False
2026-02-16,20740.51617178199,391,20704.75,20721.8424072296,20697.26867861348,20694.75,20714.25,0.8401045758702821,25.80411177993301,9.10220927833143,25.203137276108464,False,-0.8401045758702821,9.10220927833143,25.80411177993301,-25.203137276108464,False
2026-02-17,20771.44287385335,391,20722.5,20760.617226818445,20760.0079937036,20709.0,20743.5,0.0428851471930102,18.98861018817479,14.326735053906305,1.286554415790306,False,-0.0428851471930102,14.326735053906305,18.98861018817479,-1.286554415790306,False
2026-02-18,20788.34150497352,391,20747.75,20770.944926357824,20770.12740927328,20743.75,20772.75,0.9773348303542055,44.39340382930095,2.44769430992892,29.320044910626166,False,-1.0,2.44769430992892,30.0,-29.320044910626166,True
2026-02-19,20869.610037315782,391,20779.0,20836.41099023855,20818.88481195186,20760.5,20792.5,0.1764114723365007,13.865229695060407,20.215823571441433,5.292344170095021,False,-0.1764114723365007,20.215823571441433,13.865229695060407,-5.292344170095021,False
2026-02-20,20911.13159004704,391,20863.0,20904.72074038779,20877.670810266376,20837.0,20878.5,-1.0,8.4815798388845,30.0,-21.118272662351956,True,0.7039424220783985,39.056548066095274,8.4815798388845,21.118272662351956,False
2026-02-21,20877.97495574565,391,20909.75,20892.840795023178,20881.856833281752,20896.25,20919.75,-0.36589294716165266,18.977890687699983,14.259672549967945,-10.97678841484958,False,0.36589294716165266,14.259672549967945,18.977890687699983,10.97678841484958,False
2026-02-22,20879.96040627544,391,20883.5,20873.886980574203,20874.258794700592,20874.5,20889.0,1.2951349273709638,40.171678288410476,6.454762801513425,38.854047821128916,False,-1.0,6.454762801513425,30.0,-38.854047821128916,True
2026-02-23,20930.972808074832,391,20879.5,20933.72009020993,20915.449599109543,20869.0,20887.5,-0.42316189838917734,2.934889703145018,28.221398538513313,-12.69485695167532,False,0.42316189838917734,28.221398538513313,2.934889703145018,12.69485695167532,False
2026-02-24,20914.520039083665,391,20922.0,20913.01887394273,20917.266383021182,20914.5,20937.0,0.6507937709993712,22.841208130619634,12.173906675372564,19.523813129981136,False,-0.6507937709993712,12.173906675372564,22.841208130619634,-19.523813129981136,False
2026-02-25,20951.94265301644,391,20908.75,20930.6239181805,20927.07332266647,20903.25,20918.75,0.10123243583305643,6.2851151961731375,14.195423957076855,3.0369730749916926,False,-0.10123243583305643,14.195423957076855,6.2851151961731375,-3.0369730749916926,False
2026-02-26,20974.67438900401,391,20946.0,20930.481248356984,20947.614694128217,20935.0,20952.5,0.16108297041185626,27.122645964809635,4.762658078881941,4.832489112355688,False,-0.16108297041185626,4.762658078881941,27.122645964809635,-4.832489112355688,False
2026-02-27,20969.669357456263,391,20931.5,20970.75235555254,20976.873838814536,20918.0,20970.0,-1.0,9.418723238861276,30.0,-20.412658468419977,True,0.6804219489473325,40.383836888056976,9.418723238861276,20.412658468419977,False
2026-02-28,20978.523523030915,391,20967.5,20964.69141059467,20949.836790222795,20955.5,20973.5,-1.0,3.893965778443089,30.0,-19.07586487099252,True,0.6358621623664172,32.83277146999171,3.893965778443089,19.07586487099252,False
2026-03-01,20915.955177300075,391,20970.25,20927.924781866728,20967.694428940544,20959.25,20982.75,-1.0,4.275047803341295,30.0,-24.18519116375319,True,0.8061730387917729,33.994126029898325,4.275047803341295,24.18519116375319,False
2026-03-02,20843.276132969226,391,20909.75,20891.42430476873,20887.55173369887,20888.75,20933.75,0.639007106064067,25.496061798105075,4.914184154902614,19.17021318192201,False,-0.639007106064067,4.914184154902614,25.496061798105075,-19.17021318192201,False
2026-03-03,20944.145577743708,391,20863.25,20912.880787177328,20860.225278685408,20852.75,20876.25,0.48174950770068486,22.89778063139238,10.749403182602691,14.452485231020546,False,-0.48174950770068486,10.749403182602691,22.89778063139238,-14.452485231020546,False
2026-03-04,20958.01617635745,391,20947.0,20942.292130111226,20960.596461194757,20921.5,20964.0,-1.0,4.051532958950702,30.0,-30.504109009707463,True,1.0168036336569155,47.52969904790734,4.051532958950702,30.504109009707463,False
2026-03-05,20904.234531340284,391,20943.25,20926.893302099867,20928.08691391373,20930.25,20964.25,1.1430133246210366,36.06048328111865,15.395474414712226,34.290399738631095,False,-1.0,15.395474414712226,30.0,-34.290399738631095,True
2026-03-06,20905.26489059688,391,20927.0,20932.808142334838,20943.76004701514,20904.5,20937.5,-0.3755314101490512,8.362000018289109,22.116677842881472,-11.265942304471537,False,0.3755314101490512,22.116677842881472,8.362000018289109,11.265942304471537,False
2026-03-07,20880.523619665622,391,20926.5,20881.741967731454,20892.724440051526,20910.0,20956.5,-0.18720798293579718,5.548752222908661,16.667230589642713,-5.616239488073916,False,0.18720798293579718,16.667230589642713,5.548752222908661,5.616239488073916,False
2026-03-08,20857.85042256082,391,20877.75,20902.87155652469,20874.61055133755,20848.25,20889.25,-1.0,9.232669828863436,30.0,-28.73460484849784,True,0.9578201616165946,33.32809724078106,9.232669828863436,28.73460484849784,False
2026-03-09,20824.91952449408,391,20897.75,20815.051267221766,20895.75697167908,20860.25,20906.25,0.7858908059827324,32.13341870063232,5.169521569096105,23.57672417948197,False,-1.0,5.169521569096105,30.0,-23.57672417948197,True
2026-03-10,20808.549310379283,391,20823.5,20861.101828291667,20854.969775427453,20811.0,20834.0,-0.28674891496593774,20.92928462366035,13.39629701353988,-8.602467448978132,False,0.28674891496593774,13.39629701353988,20.92928462366035,8.602467448978132,False
2026-03-11,20836.26133479069,391,20822.5,20792.846619680247,20799.57743851548,20798.0,20849.5,0.19238389600905065,14.616129138747056,18.673999534621544,5.77151688027152,False,-0.19238389600905065,18.673999534621544,14.616129138747056,-5.77151688027152,False
2026-03-12,20902.40319657725,391,20835.0,20871.878971474176,20839.038078879454,20803.0,20845.0,-0.42500558372861025,22.65279723592903,16.57473212084369,-12.750167511858308,False,0.42500558372861025,16.57473212084369,22.65279723592903,12.750167511858308,False
2026-03-13,20864.71108779234,391,20903.0,20904.490829377904,20888.961288623,20884.0,20918.5,0.4991477387729295,17.45932710982015,26.402700612950866,14.974432163187885,False,-0.4991477387729295,26.402700612950866,17.45932710982015,-14.974432163187885,False
2026-03-14,20818.514552297016,391,20900.25,20850.994498411925,20877.465611688167,20872.25,20907.75,0.314754357313844,31.624521721358178,2.7429623388961772,9.44263071941532,False,-1.0,2.7429623388961772,30.0,-9.44263071941532,True
2026-03-15,20773.758494102334,391,20826.0,20816.80873370381,20833.28879938702,20808.5,20849.5,-0.11818144371572999,4.147579112977837,29.3700553595736,-3.5454433114718995,False,0.11818144371572999,29.3700553595736,4.147579112977837,3.5454433114718995,False
2026-03-16,20812.60907034337,391,20813.25,20783.19065087824,20770.335071665348,20774.75,20848.25,1.2865580453773873,45.258120195438096,5.561926689842949,38.59674136132162,False,-1.0,5.561926689842949,30.0,-38.59674136132162,True
2026-03-17,20868.72763625143,391,20781.5,20862.240719293997,20847.78232322297,20770.0,20818.0,-1.0,4.919493422083178,30.0,-16.178358339700935,True,0.5392786113233645,31.25755101659888,4.919493422083178,16.178358339700935,False
2026-03-18,20879.53675128465,391,20857.75,20834.194338834983,20855.99614954769,20848.25,20868.25,0.3550024626278173,30.528566145527293,5.886368198716809,10.650073878834519,False,-1.0,5.886368198716809,30.0,-10.650073878834519,True
2026-03-19,20890.379214445915,391,20850.5,20878.667346109585,20889.86499033501,20821.5,20879.0,-1.0,3.575635292017978,30.0,-3.683890299183986,True,0.12279634330613286,32.21376683694325,7.678913804815238,3.683890299183986,False
2026-03-20,20893.455523830435,391,20887.0,20841.731260745462,20893.1113010844,20870.0,20894.0,-0.0035338359833986034,13.195654246635968,16.90272693177758,-0.1060150795019581,False,0.0035338359833986034,16.90272693177758,13.195654246635968,0.1060150795019581,False
2026-03-21,20871.701558044704,391,20890.25,20871.72073622989,20893.109711061177,20870.75,20900.75,0.2092047491058717,11.029969284347317,21.416032158012968,6.276142473176151,False,-0.2092047491058717,21.416032158012968,11.029969284347317,-6.276142473176151,False
2026-03-22,20862.91839514921,391,20868.5,20838.50773667199,20869.21425181301,20856.0,20886.0,0.37258951447208044,37.908581063591555,15.446248605730943,11.177685434162413,False,-1.0,15.446248605730943,30.0,-11.177685434162413,True
2026-03-23,20897.840283757767,391,20857.0,20858.26519193235,20871.734465323203,20847.5,20866.0,-1.0,7.394305170124426,30.0,-23.274853446375346,True,0.7758284482125115,30.249145034322282,7.394305170124426,23.274853446375346,False
2026-03-24,20898.84153136928,391,20873.0,20881.56218816436,20873.89317593756,20839.5,20884.0,-1.0,20.22945197075387,30.0,-35.71819423787747,True,1.1906064745959157,39.08153694765497,20.22945197075387,35.71819423787747,False
2026-03-25,20847.428088691056,391,20895.75,20851.02167571762,20859.18548830096,20876.25,20904.75,-0.10683683778721995,25.09094364970224,10.050520688095276,-3.2051051336165983,False,0.10683683778721995,10.050520688095276,25.09094364970224,3.2051051336165983,False
2026-03-26,20815.529973679,391,20846.0,20844.945458559563,20837.54392071452,20827.0,20859.0,-1.0,7.474137377957959,30.0,-31.600970481984405,True,1.0533656827328135,35.288149958854774,7.474137377957959,31.600970481984405,False
2026-03-27,20747.139605563694,391,20850.5,20757.723375868245,20783.18481188681,20820.0,20863.5,1.105302617103977,49.68400863511488,6.319685417238361,33.15907851311931,False,-1.0,6.319685417238361,30.0,-33.15907851311931,True
2026-03-28,20770.04443417624,391,20747.75,20756.682355488432,20779.700837836852,20740.25,20769.25,-0.2784710197503349,13.670473282276362,13.740597833086213,-8.354130592510046,False,0.2784710197503349,13.740597833086213,13.670473282276362,8.354130592510046,False
2026-03-29,20822.623320439347,391,20774.0,20784.05914269371,20758.319036264675,20753.0,20783.0,-0.15998920691684665,19.252105363666487,19.559575518655038,-4.799676207505399,False,0.15998920691684665,19.559575518655038,19.252105363666487,4.799676207505399,False
2026-03-30,20845.989027536783,391,20798.25,20793.431564766983,20807.96244548957,20785.25,20834.75,0.432508437645447,21.760674687211576,5.167164642203716,12.97525312936341,False,-0.432508437645447,5.167164642203716,21.760674687211576,-12.97525312936341,False
2026-03-31,20913.007088776358,391,20804.25,20884.269940113903,20865.234873923408,20783.75,20847.25,-0.6243642150369851,19.042608839143213,21.614994908279186,-18.730926451109553,False,0.6243642150369851,21.614994908279186,19.042608839143213,18.730926451109553,False
