trading_date,prev_poc,prev_val,prev_vah,prev_high,prev_low,prev_session,day_open,overnight_gap,roll_z,roll_flag,midnight_open
2026-03-20,20887.0,20870.0,20894.0,20902.313320084944,20852.930515036616,2026-03-19,20893.1113010844,-0.08283062530608731,0.057603403962125856,False,20841.731260745462
2026-03-21,20890.25,20870.75,20900.75,20906.65117807707,20837.20492602574,2026-03-20,20893.109711061177,0.7462109492626041,0.675463447647916,False,20871.72073622989
2026-03-22,20868.5,20856.0,20886.0,20909.455406215628,20850.28552588669,2026-03-21,20869.21425181301,-1.171157015789504,1.019938738002355,False,20838.50773667199
2026-03-23,20857.0,20847.5,20866.0,20900.8269762128,20833.662498069927,2026-03-22,20871.734465323203,0.5285816734794935,0.4830282153141245,False,20858.26519193235
2026-03-24,20873.0,20839.5,20884.0,20905.23458892789,20829.890183699645,2026-03-23,20873.89317593756,-0.7048629123928549,0.6076255793056479,False,20881.56218816436
2026-03-25,20895.75,20876.25,20904.75,20919.070983340032,20855.80538558221,2026-03-24,20859.18548830096,1.5979100824370107,1.4285648857754103,False,20851.02167571762
2026-03-26,20846.0,20827.0,20859.0,20884.65304729872,20813.35336041025,2026-03-25,20837.54392071452,0.09321150317555293,0.09805905354961598,False,20844.945458559563
2026-03-27,20850.5,20820.0,20863.5,20866.02042323625,20778.08979569234,2026-03-26,20783.18481188681,-0.779382194228674,0.6735180713052744,False,20757.723375868245
2026-03-28,20747.75,20740.25,20769.25,20796.82361419881,20736.72379349761,2026-03-27,20779.700837836852,-1.1504886049915513,1.001663023856993,False,20756.682355488432
2026-03-29,20774.0,20753.0,20783.0,20797.61329897158,20739.2468476714,2026-03-28,20758.319036264675,0.11082965844980208,0.11363762766972552,False,20784.05914269371
2026-03-30,20798.25,20785.25,20834.75,20841.875425803013,20754.666469718934,2026-03-29,20807.96244548957,-0.7210085471888306,0.6219021005685158,False,20793.431564766983
2026-03-31,20804.25,20783.75,20847.25,20868.11586364629,20783.38387162514,2026-03-30,20865.234873923408,-0.06137615923216799,0.038632632917302505,False,20884.269940113903
