schema_version,agent_version,date,regime,directional_bias,permitted_structures,stand_down,size_multiplier,confidence,rationale,cited_evidence,playbook_notes
1.0,763dc021f9f9,2026-03-17,event_risk,neutral,[],True,0.0,medium,"FOMC day: Federal Funds Rate + Economic Projections, both high-impact, at 14:00 (red_folder_today=2). Analog cohort majority_action=FLAT (9/15); momentum mean -54, rotation mean only +7 - neither book pays reliably and share_both_books_red=0.33. Tape is not war: streak_imbal=1, net_5d -261 but on a 1-day streak. Retrieval and calendar converge on no-trade; standing down through the binary rate decision rather than sizing a half-guess into it.","['calendar.Federal Funds Rate.impact=high,today=true', 'regime_vector.red_folder_today=2', 'analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=9', 'analog_block.mean_pl_if_momentum=-54', 'analog_block.mean_pl_if_rotation=7', 'analog_block.share_both_books_red=0.33', 'trailing_stats.net_5d_pts=-261.25']","Fresh-eyes verdict (no inherited notes). 2026-03-17 = FOMC (rate decision + projections at 14:00 ET, red_folder_today=2) -> event_risk, stood down. Discipline applied: analog base rates decide, not the morning tape. Cohort was majority FLAT (9 FLAT / 4 ROTATION / 2 MOMENTUM), momentum mean -54 (avoid), rotation mean +7 (marginal), both-books-red 33%. On FOMC-class days with a FLAT-majority cohort, prefer stand_down over a half-size guess into a binary release. If a future replay wants to trade an FOMC morning, require a rotation-favoring cohort (clearly positive mean_pl_if_rotation with ROTATION majority) AND a pre-decision structure edge; the 14:00 release voids continuation takes into it. Today is not war: streak_imbal=1, directional_streak_days=1, trap_rate_10=0.1 - no persistent one-way regime, just event overhang. Overnight gap -57.5 with 153.75 range and 17 shock bars (largest 89.5 late 03-16) read as pre-FOMC positioning, not trend."
1.0,763dc021f9f9,2026-03-18,event_risk,neutral,"['reversion', 'continuation']",False,0.5,medium,"red_folder_today=4 (FOMC Statement, Press Conference, Core PPI all today) makes the calendar dominate: event_risk. Analogs are mixed, not a clean no-trade: majority_action=FLAT (8/15) urges caution, yet mean_pl_if_momentum=228 and mean_pl_if_rotation=67 are both positive with share_both_books_red=0.27 — neither book is reliably wrong. Mixed evidence into a live FOMC print => half-size, not stand-down. trap_rate_10=0.1 gives no gap-fade signal; no counter-trend-failure evidence — both structures stay. Neutral into the event.","['regime_vector.red_folder_today=4', 'calendar.FOMC_Statement.today=true', 'calendar.Core_PPI.today=true', 'analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=8', 'analog_block.mean_pl_if_momentum=228', 'analog_block.mean_pl_if_rotation=67', 'analog_block.share_both_books_red=0.27']","Fresh notes (no inheritance). 2026-03-18 is an FOMC decision day: red_folder_today=4 with FOMC Statement 14:00, Press Conference 14:30, and PPI/Core PPI 08:30 — cutoff 08:00 is BEFORE the PPI print. Treated as event_risk, half-size, neutral, both structures. Rule applied: majority_action=FLAT alone did NOT trigger stand-down because both books' mean P&L were positive (momentum 228, rotation 67) and share_both_books_red was only 0.27 — stand-down needs both books negative or conviction trading is wrong, which the cohort does not support. Book lean: analogs tilt momentum (the cohort's biggest winners were MOMENTUM, incl 03-17 e3=1858/e4=3485) but FLAT dominates the count — do not force a book; let the engine's structure signal decide at reduced size. Carry forward: on FOMC/PPI clusters, size 0.5 and neutral until the print resolves rather than pre-committing to a book. Watch trap_rate (0.1 here, low) — if it rises with gap-and-fade, exclude continuation."
1.0,763dc021f9f9,2026-03-19,event_risk,neutral,[],True,0.0,high,"Analog cohort decides: majority_action=FLAT (10/15) and BOTH books lose on average (mean_pl_if_rotation=-100, mean_pl_if_momentum=-91) with share_both_books_red=0.53 — a textbook no-trade signature. The down-imbalanced tape reads war-ish but its cohort pays neither book, so the tape read is overridden. Event overlay reinforces: red_folder_today=1 (high-impact Unemployment Claims 08:30), day after FOMC, shock_bars.count=15. No cohort edge to size into; stand down rather than guess half-size.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=10', 'analog_block.mean_pl_if_rotation=-100', 'analog_block.mean_pl_if_momentum=-91', 'analog_block.share_both_books_red=0.53', 'regime_vector.red_folder_today=1', 'shock_bars.count=15', 'regime_vector.streak_imbal=3']","No inherited notes (fresh-eyes). Rule applied: analog base rates lead BOTH book-selection and the trade/no-trade cut. When majority_action=FLAT with both books' mean P&L negative and share_both_books_red>=~0.5, stand down — do not half-size guess; that is conviction that trading is wrong, not mere doubt. Today (03-19): down-imbalanced tape (gap_open -118.25, streak_imbal=3, net_5d -481.5) that superficially reads war/continuation, but the 15-day cohort pays neither rotation nor momentum (both mean-red, 53% both-red), so the tape read is overridden by retrieval. Event overlay: high-impact Unemployment Claims + Philly Fed at 08:30 and New Home Sales 10:00, the session after an FOMC decision (03-18) — elevated whipsaw risk, corroborated by 15 overnight shock bars. Carry forward: distinguish a directional tape that HISTORICALLY PAYS momentum (positive mean_pl_if_momentum) from one whose analogs are uniformly red; only the former licenses continuation sizing. trap_rate_10 is low (0.10) so no explicit trap signature, but post-FOMC reversion traps remain a hazard. Revisit sizing up only when a cohort shows one book clearly paying."
1.0,763dc021f9f9,2026-03-20,balance,neutral,[],True,0.0,medium,"Analog cohort is a decisive no-trade: majority_action=FLAT (best_action_counts FLAT=10/15), share_both_books_red=0.67, and BOTH books lose on average (mean_pl_if_rotation=-62, mean_pl_if_momentum=-204). Per book-selection discipline that is direct stand-down evidence, not a half-size guess. Tape corroborates a contained, non-trending day: day_type=balanced, trap_rate_10=0.0, range_pctl_20=0.4, directional_streak_days=2. No calendar pressure today (red_folder_today=0). Standing down.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=10', 'analog_block.share_both_books_red=0.67', 'analog_block.mean_pl_if_rotation=-62', 'analog_block.mean_pl_if_momentum=-204', 'regime_vector.day_type=balanced', 'regime_vector.trap_rate_10=0.0', 'regime_vector.red_folder_today=0']","Fresh-eyes day, no inherited notes. Decision driven by analog_block (k=15), which is the governing signal here: majority_action=FLAT with 10/15 days best-FLAT, share_both_books_red=0.67, and negative mean P&L for BOTH books (rotation -62, momentum -204). That is the textbook stand-down cohort per the blueprint's TRADE-vs-STAND-DOWN rule, so I overrode any temptation to half-size. Note the setup that could have looked tradable and was NOT: a large overnight down gap (gap_vs_prior_close=-172.75, overnight net -188.5) plus 23 shock_bars might read as war/momentum, but the analog base rates say days like this pay neither book, and the tape itself is contained (range_pctl_20=0.4, trap_rate_10=0.0, directional_streak_days=2, mixed trailing nets, price mid-window pct_off_high=3.07/low=1.85). Lesson carried forward: a big gap alone does not make a war day when the analog cohort is majority-FLAT and both-books-red. No red folder today (calendar events all 03-17..03-19, in the past); revisit if future briefings show a fresh outsized shock the analogs lack. If a future cohort flips to one book paying well, that is license to size up rather than de-risk."
1.0,763dc021f9f9,2026-03-23,event_risk,neutral,[],True,0.0,medium,"Analogs read no-trade: majority_action=FLAT (8/15), share_both_books_red=0.47, momentum mean -59, rotation only +10 - neither book reliably pays. Overlaid on a fresh outsized overnight shock (shock_bars.count=48, largest 489.75pts, gap +172.75 counter to a 3-day down streak). Fresh shock, no scheduled event (red_folder_today=0) = event_risk; cohort says stand down, not guess a half-size book. No structure-specific edge either way.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=8', 'analog_block.share_both_books_red=0.47', 'analog_block.mean_pl_if_momentum=-59', 'analog_block.mean_pl_if_rotation=10', 'shock_bars.count=48', 'shock_bars.largest.range_pts=489.75', 'overnight.gap_vs_prior_close_pts=172.75']","First brief for this cohort (no inherited notes). Rule applied: when analog majority_action=FLAT AND share_both_books_red is high (0.47) AND momentum mean is negative, stand down rather than half-size - per L3 TRADE-vs-STAND-DOWN discipline. Distinguished event_risk from a scheduled-calendar day: red_folder_today=0 but shock_bars.count=48 with a 489.75pt bar at 07:05 is a fresh unscheduled overnight shock, which qualifies as event_risk on its own. Watch item: rotation mean was marginally positive (+10) but only 3/15 rotation wins vs 8 FLAT - not enough edge to trade the rotation book; a future cohort with rotation mean clearly positive and low both-red share would justify 0.5 rotation-long. The overnight gap (+172.75) ran counter to a 3-day down streak (net_5d -304.25, net_10d -415) - a countertrend gap into a violent tape (overnight range 990.5) is exactly the setup to sit out until it resolves. streak_imbal=0 and trap_rate_10=0.1 argue against a clean directional war read despite imbal_share_10=0.7, reinforcing no-trade over a momentum take."
1.0,763dc021f9f9,2026-03-24,event_risk,neutral,[],True,0.0,medium,"Analogs govern the trade/stand-down call: majority_action=FLAT (7/15) with BOTH books negative in mean (rotation=-60, momentum=-78) and share_both_books_red=0.4 — direct cohort evidence of a no-trade day. Tape isn't war: directional_streak_days=1, streak_imbal=1, mixed trailing nets, so no continuation edge to override the FLAT base rate. High-impact Flash Services PMI today (red_folder_today=1) plus a fresh 489.75-pt shock bar compound event risk. Neither book has positive expectancy here; stand down over a half-size guess.","['analog_block.majority_action=FLAT', 'analog_block.mean_pl_if_rotation=-60', 'analog_block.mean_pl_if_momentum=-78', 'analog_block.share_both_books_red=0.4', 'trailing_stats.directional_streak_days=1', 'regime_vector.streak_imbal=1', 'regime_vector.red_folder_today=1', 'shock_bars.largest.range_pts=489.75']","2026-03-24 (fresh start, no inherited notes). Stood down. Governing signal is the analog block: 15-day cohort with majority_action=FLAT (7/15), both mean P&Ls negative (rot -60, mom -78), share_both_books_red=0.4 — a genuine no-trade cohort, not merely mixed. Per book-selection discipline, when both books carry negative expectancy and FLAT is the plurality, stand down beats a coin-flip half-size. Confirmers: day_type=balanced, directional_streak_days=1, streak_imbal=1, choppy two-sided trailing nets (+372,-413,-415,+498) — no persistent one-way regime, so no war/continuation edge to override the FLAT base rate. Event overlay: red_folder_today=1, high-impact Flash Services PMI 09:45 ET + Richmond Mfg 10:00 today; 38 shock bars incl a 489.75-pt bar on 03-23 — elevated realized vol into a data print. Watch-forward: if a future look-alike shows the same balanced/choppy vector BUT the analog cohort flips to majority ROTATION with positive mean_pl_if_rotation, that is a rotation-book trade at 0.5-1.0, not a stand-down — this FLAT call is driven by cohort expectancy, not tape shape alone. range_pctl_20=0.8 means wide ranges; any similar day traded post-event stays de-risked."
1.0,763dc021f9f9,2026-03-25,trap,neutral,[],True,0.0,medium,"Analog cohort decides: majority_action FLAT (9/15), both books' mean P&L negative (rotation -166, momentum -239) and share_both_books_red 0.53 - the design's direct no-trade signature, so stand down. Not war: directional_streak_days=1, mixed trailing nets, price mid-window. Big overnight gap (91.25) into an imbalanced morning inside a contained multi-day range reads trap, though trap_rate_10=0.1 is low. Both books bleed in this cohort; no structure earns size.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=9', 'analog_block.share_both_books_red=0.53', 'analog_block.mean_pl_if_rotation=-166', 'analog_block.mean_pl_if_momentum=-239', 'trailing_stats.directional_streak_days=1', 'overnight.gap_vs_prior_close_pts=91.25', 'regime_vector.trap_rate_10=0.1']","Fresh-eyes verdict (no inherited notes). 2026-03-25: stood down. Driver = analog_block, not the morning narrative: k=15 cohort had majority_action FLAT (9 FLAT/3 MOM/3 ROT), both books' mean P&L negative (rot -166, mom -239), share_both_books_red 0.53 - the textbook no-trade signature. Regime read: NOT war despite the big gap (gap_open 113.25, overnight gap 91.25) - directional_streak_days=1, trailing nets alternate sign (-366,+372,-413,+498,-13), price mid-window (off high 2.84%, off low 3.04%). Labeled trap: big gap + imbalanced morning (imbal_share_10=0.70) inside a contained multi-day range; caveat trap_rate_10=0.10 is low, so trap is a soft label - the stand-down rests on the analog base rates, not the label. Shock environment elevated (shock_bars count 40, largest 489.75 on 03-23) - a volatile two-sided tape punishing both continuation and reversion. Trump speaks 19:20 ET (medium, post-close) - not a pre-open driver today. Carry forward: when the analog cohort shows majority FLAT AND both books' mean P&L negative AND share_both_books_red>0.5, stand down regardless of an exciting gap; do not let a big overnight gap seduce a momentum take when the cohort says both books lose."
1.0,763dc021f9f9,2026-03-26,event_risk,neutral,"['reversion', 'continuation']",False,0.5,medium,"red_folder_today=1 (Unemployment Claims high, 08:30 ET) atop a -266pt overnight gap puts a live catalyst at the open, so half-size until it resolves. Not war: directional_streak_days=2, net_5d=11.75 flat, trailing sessions alternate sign. Analogs favor trading, not stand-down: share_both_books_red=0.2, majority_action=ROTATION, both books green (rot 115/mom 232). No structure clearly excluded (trap_rate_10=0.1); permit both, neutral bias, de-risked.","['regime_vector.red_folder_today=1', 'calendar: Unemployment Claims high today 08:30', 'overnight.gap_vs_prior_close_pts=-266.0', 'trailing_stats.directional_streak_days=2', 'trailing_stats.net_5d_pts=11.75', 'analog_block.majority_action=ROTATION', 'analog_block.share_both_books_red=0.2', 'analog_block.mean_pl_if_rotation=115/mean_pl_if_momentum=232']","Fresh brief (no inherited notes). 2026-03-26: event_risk on Unemployment Claims (high) 08:30 + UoM Sentiment 10:00 + Trump 16:00, atop a -266pt overnight gap (net -271.75). Half-size until the claims print clears. Multi-day tape reads rotational, not trending: directional_streak_days=2, net_5d flat (+11.75), net_10d=-469.75, trailing sessions alternate sign with wide ranges = chop, not one-way war, despite high imbal_share (0.65/0.70) and imbalanced day_type + big gap. trap_rate_10=0.1 (no trap signature); range_pctl_20=0.2. Analog cohort (k=15): majority_action=ROTATION (best_action_counts 6/5/4), both books positive (rot 115, mom 232), share_both_books_red=0.2 => a trade day, not stand-down; slight rotation lean but momentum mean higher, so neither structure clearly favored -> permitted both. Price near window low (pct_off_window_low=1.385) after gap-down = reversion candidate, unconfirmed. Forward watch: if later days show persistent imbal streaks (streak_imbal>=2) with big one-way net_5d, escalate toward war/continuation; if analog cohorts flip to high share_both_books_red or FLAT majority with both means negative, prefer stand_down over half-size."
1.0,763dc021f9f9,2026-03-27,war,short,['continuation'],False,0.5,medium,"War-tape: imbal_share_10=0.8, streak_imbal=2, 3-day down streak, net_5d=-534.75, gap_open=-232.25, price at 20d low (pct_off_window_low=-0.418) => bias short, continuation with trend. Analogs pick the book: mean_pl_if_momentum=+199 vs mean_pl_if_rotation=-167, so the reversion/rotation book loses in this cohort — continuation only. But majority_action=FLAT (9/15) and share_both_books_red=0.47 flag chop and the momentum edge is modest, so half-size not full; not a stand-down since momentum mean is positive.","['regime_vector.imbal_share_10=0.8', 'regime_vector.streak_imbal=2', 'trailing_stats.net_5d_pts=-534.75', 'regime_vector.gap_open_pts=-232.25', 'trailing_stats.pct_off_window_low=-0.418', 'analog_block.mean_pl_if_momentum=199', 'analog_block.mean_pl_if_rotation=-167', 'analog_block.share_both_books_red=0.47']","Fresh-eyes (no inherited notes). 2026-03-27 Fri: imbalanced one-way-down tape — 3-day down streak, net_10d=-655.25, price pinned at 20d low, -232 gap open extending 03-26's -551.5. Reads war. Analog cohort (k=15) is the decider: momentum pays (+199) while rotation loses (-167), but FLAT is plurality (9/15) with 47% both-books-red — a real no-trade tail. Resolution: continuation-only, short, half size; skip reversion because the rotation book is negative in-cohort. Not a full stand-down because momentum mean is positive, not both-red-negative. red_folder_today=0; only event is a 17:30 Trump speech (medium) after cash close, so no pre-open event_risk. trap_rate_10=0.1 low, range_pctl_20=0.05 (compressed 20d range even as the trend extends). Watch: if a session prints a counter-trend bounce that fails intraday, that reinforces excluding reversion; if FLAT-cohort chop dominates and momentum stalls, cut to stand-down."
1.0,763dc021f9f9,2026-03-30,event_risk,neutral,"['reversion', 'continuation']",False,0.5,medium,"Two HIGH events near open (JOLTS 10:00, Powell 10:30; red_folder_today=2) make the calendar dominant -> event_risk, half-size until resolved. Analog majority_action=FLAT and share_both_books_red=0.33 warn off full size, but mean P&L is positive for both books (mom 286, rot 55) so not a clean stand-down. A 4-day down streak (net_5d -689) vs an overnight gap +203.5 against it leaves direction unresolved -> neutral. trap_rate_10=0.1: no fade signature, so both structures permitted at 0.5.","['regime_vector.red_folder_today=2', 'calendar=JOLTS high today 10:00 & Powell high today 10:30', 'analog_block.majority_action=FLAT', 'analog_block.share_both_books_red=0.33', 'analog_block.mean_pl_if_momentum=286', 'analog_block.mean_pl_if_rotation=55', 'trailing_stats.net_5d_pts=-689.0', 'overnight.gap_vs_prior_close_pts=203.5']","Fresh-eyes day (no inherited notes). 2026-03-30 Mon: calendar-dominated open - JOLTS + Powell both HIGH within 30min of the open - treated as event_risk, half-size, neutral until events clear. Book selection: analog cohort (k=15) is split - majority FLAT (8/15) but mean P&L positive for both books (mom 286 > rot 55), share_both_red 0.33; read as 'trade small, do not stand down,' with momentum the marginally better book if forced. Tape context: strong recent downside (net_10d -993, net_5d -689, 4-day streak, price 0.97% off window low, imbal_share_10 0.7) argues war/short-continuation, BUT overnight gapped +203.5 UP against the trend, so intraday direction is genuinely unresolved pre-event - hence neutral, not short. trap_rate_10 low (0.1): no gap-and-fade signature, so continuation not excluded; no evidence of failing counter-trend bounces, so reversion not excluded - both permitted at reduced size. Carry-forward rule: when analog mean P&L is positive for BOTH books, majority=FLAT alone is NOT sufficient for stand_down; require negative means or high share_both_red. Re-check direction after JOLTS/Powell resolve."
1.0,763dc021f9f9,2026-03-31,event_risk,neutral,['reversion'],False,0.5,medium,"Analogs k=15 split FLAT6/ROT6/MOM3, majority FLAT; mean_pl_if_momentum=-42 but mean_pl_if_rotation=+27 — the momentum book loses in this cohort, so exclude continuation. High-impact ISM PMI + CB Confidence today (red_folder_today=1) cap size. A 253.75pt counter-trend gap up against a 5-day down streak reads gap-and-fade, further discrediting momentum. Rotation pays and share_both_books_red is only 0.33, so de-risk not stand-down. Reversion permitted, bias neutral pending 10:00 event.","['analog_block.majority_action=FLAT', 'analog_block.mean_pl_if_momentum=-42', 'analog_block.mean_pl_if_rotation=27', 'analog_block.share_both_books_red=0.33', 'regime_vector.red_folder_today=1', 'calendar.ISM_Manufacturing_PMI.impact=high,today=true', 'overnight.gap_vs_prior_close_pts=253.75', 'trailing_stats.directional_streak_days=5']","Fresh-eyes day, no inherited notes. Book selection driven by analog base rates (v0.4): the 15 nearest days pay rotation (+27 mean) and punish momentum (-42 mean), majority FLAT. Rule applied: tape looks trending (5d down streak, net_5d -1270, price 1.46% off window low) yet analogs favor rotation, so default to analogs — treated as event_risk/rotation, not war. Continuation excluded on structure-specific evidence: negative momentum analog + 253.75pt counter-trend overnight gap up (gap-and-fade signature) against the downtrend. Did NOT stand down: share_both_books_red only 0.33 and rotation mean positive, so both-books-red was not met. Sized 0.5 for high-impact ISM Manufacturing PMI + CB Consumer Confidence at 10:00 ET (red_folder_today=1); revisit after the 10:00 prints resolve. Watch: a future day with majority FLAT AND both book means negative AND higher share_both_books_red should prefer stand_down. Note L1 vector conflict: streak_imbal=0 and day_type=balanced did not confirm war despite the trailing 5d streak, reinforcing the non-war call."
1.0,763dc021f9f9,2026-04-01,event_risk,neutral,['continuation'],False,0.5,medium,"4 red-folder events today (ADP 08:15, Retail Sales 08:30) just after the 08:00 cutoff, plus a 285.5pt overnight gap and imbalanced day_type: event_risk, half-size until events clear. Analogs (k=15) majority_action=FLAT; rotation mean -162 vs momentum +136, so I permit continuation only and drop reversion. No streak (directional_streak_days=1, streak_imbal=0) => neutral bias. Momentum cohort mean is positive and both-books-red only 0.33, so de-risk not stand-down.","['regime_vector.red_folder_today=4', 'calendar: ADP 2026-04-01T08:15 + Retail Sales 08:30 both high-impact, cutoff 08:00', 'analog_block.majority_action=FLAT', 'analog_block.mean_pl_if_rotation=-162', 'analog_block.mean_pl_if_momentum=136', 'overnight.gap_vs_prior_close_pts=285.5', 'regime_vector.day_type=imbalanced', 'trailing_stats.directional_streak_days=1']","Fresh-eyes start (no inherited notes). Framework: analog base rates drive book selection over the morning narrative. 2026-04-01: event_risk - 4 high-impact red folders clustered at/after the open (ADP, Retail Sales, Core Retail, ISM Prices; Trump 21:00 is post-RTH). Large 285.5pt gap, overnight net_pts 302, day_type imbalanced but streak_imbal=0 and directional_streak_days=1 => no persistent one-way regime, so not war. Analog cohort (k=15, nearest dist 3.19) resolves overwhelmingly FLAT (10/15); rotation mean -162 (reversion book bleeds), momentum mean +136 (thin edge). Held size at 0.5 not 0.0 because momentum cohort mean is positive and share_both_books_red only 0.33 - fails the both-books-negative stand-down bar. Permitted continuation only, dropped reversion, per momentum>rotation base rates. Carry-forward rules: on heavy red-folder mornings wait for events to resolve before trusting any structure; when analogs are FLAT-heavy but one book's mean is positive, de-risk rather than stand down. Watch: recent tape violently two-sided (03-27 -569.75, 03-31 +786.0) - reversal risk high, keep bias neutral until a post-event trend prints."
1.0,763dc021f9f9,2026-04-02,event_risk,neutral,"['reversion', 'continuation']",False,0.5,low,"Event_risk: high-impact Unemployment Claims prints 08:30, past the 08:00 cutoff; overnight gapped -504.5 pts (net -497) with 29 shock bars — a fresh event+shock dominates. Analogs counsel caution not a directional bet: majority_action=FLAT (7/15), mean_pl_if_rotation=-17, mean_pl_if_momentum=+76 (marginal), share_both_books_red=0.33 — no book has a strong edge. Not both-red so not a full stand-down, but nothing licenses full size. Half-size, neutral pre-event; both structures permitted.","['regime_vector.red_folder_today=1', 'calendar: Unemployment Claims impact=high today=true when=08:30 (cutoff_et=08:00)', 'overnight.gap_vs_prior_close_pts=-504.5', 'shock_bars.count=29', 'analog_block.majority_action=FLAT', 'analog_block.mean_pl_if_rotation=-17', 'analog_block.mean_pl_if_momentum=76', 'analog_block.share_both_books_red=0.33']","Fresh-eyes start (no inherited notes). 2026-04-02 Thu, pre-open: cutoff 08:00 sits BEFORE the 08:30 Unemployment Claims (high) — treat as event_risk and half-size until it resolves. Overnight violent: -504.5 gap vs prior close, -497 net, 563 range, 29 shock bars — direction unresolved into the print, so neutral bias. Trailing tape is NOT war: net_5d -120, net_10d -108, mid-window (off-high 4.4%, off-low 3.1%), streak only 2 days, range_pctl_20 0.2 (contained). imbal_share 0.6/0.7 and imbalanced day-type hint at one-sidedness but small nets argue against a persistent trend. trap_rate_10 low (0.2), so not a trap regime. Analog cohort (k=15) leans no-edge: FLAT most common (7), rotation negative (-17), momentum barely positive (+76); if forced to pick a book, momentum>rotation, so favor continuation over reversion once the event clears — but pre-event keep both at reduced size. Carry-forward rule: when the cutoff precedes a same-day high-impact release, default half-size event_risk regardless of tape read."
1.0,763dc021f9f9,2026-04-03,event_risk,neutral,['continuation'],False,0.5,medium,"3 high-impact red folders today (NFP, Unemployment Rate, Avg Hourly Earnings) all 08:30 ET, 30min past the 08:00 cutoff and pre-open -> event_risk. Analog cohort favors momentum (mean_pl 287) over rotation (-78), so exclude reversion; nearest neighbors are MOMENTUM/FLAT, rotation only at dist>=6. But majority_action=FLAT (7/15) and 27% both-books-red, plus a -68pt down gap into an unresolved jobs print, cap conviction. Half-size continuation only; bias neutral until the number prints.","['regime_vector.red_folder_today=3', 'calendar:Non-Farm Employment Change impact=high today=true when=2026-04-03T08:30', 'analog_block.majority_action=FLAT', 'analog_block.mean_pl_if_momentum=287', 'analog_block.mean_pl_if_rotation=-78', 'analog_block.share_both_books_red=0.27', 'trailing_stats.net_5d_pts=470.75', 'overnight.gap_vs_prior_close_pts=-68.25']","Fresh start (no inherited notes). 2026-04-03 Fri = NFP morning: red_folder_today=3, all high-impact at 08:30 ET (NFP, Unemp Rate, Avg Hourly Earnings), 30min after the 08:00 cutoff and before RTH open, so the day trades post-number. Classified event_risk, half-size. Book selection via analogs (k=15): best_action FLAT 7 / MOMENTUM 5 / ROTATION 3, majority FLAT, mean_pl momentum +287 vs rotation -78, both-red share 0.27. Nearest neighbors by dist are MOMENTUM then a run of FLATs; ROTATION only appears at dist>=6. Rotation book is a net loser in this cohort -> reversion excluded, continuation only. Did NOT fully stand down because momentum mean is positive (not a both-books-red day), but sized 0.5 given FLAT plurality + event uncertainty. Tape: net_5d +470 (3-day up streak off the 03-26/27 washout) but net_10d ~flat (-64), overnight gap -68, trap_rate low 0.2, range_pctl 0.8, day_type balanced. Bias left neutral: pre-number direction ambiguous. Carry-forward rule: on red-folder-cluster mornings default event_risk half-size and let analog base rates, not the up-streak narrative, pick the book -- here they vetoed rotation."
1.0,763dc021f9f9,2026-04-06,event_risk,long,"['reversion', 'continuation']",False,0.5,medium,"Analog cohort (k=15) FLAT-dominant (FLAT=10, majority_action=FLAT); rotation mean negative (mean_pl_if_rotation=-4), momentum modestly positive (mean_pl_if_momentum=123) - if trading, favor momentum over rotation. Not a clean no-trade: share_both_books_red=0.33 low, momentum pays. Two high-impact red folders today (red_folder_today=2) fire afternoon (Trump 13:00, FOMC minutes 14:00), so morning tradeable at reduced size. Up gap (gap_vs_prior_close_pts=176.75) with directional_streak_days=1 -> tentative long, half-size.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=10', 'analog_block.mean_pl_if_momentum=123', 'analog_block.mean_pl_if_rotation=-4', 'analog_block.share_both_books_red=0.33', 'regime_vector.red_folder_today=2', 'overnight.gap_vs_prior_close_pts=176.75', 'trailing_stats.directional_streak_days=1']","NO inherited notes (fresh-eyes). 2026-04-06 Mon: labeled event_risk. Analog block (Angus v0.4) drove the call: k=15 cohort FLAT-dominant (10/15), majority FLAT, mean_pl_if_rotation=-4 vs mean_pl_if_momentum=+123, share_both_books_red=0.33. Rule applied: majority FLAT but NOT both-books-red and momentum positive -> half-size, not stand-down. Book selection: analogs favor momentum over rotation, so if the engine trades lean continuation/long, not rotation. Two afternoon red folders (Trump 13:00, FOMC minutes 14:00) - morning window tradeable, de-risk into the events. Tape: big up gap (+176), overnight net +213, net_5d +950 recovery off the 3-26/3-27 selloff, but directional_streak_days=1 and streak_imbal=0 -> NOT war, no persistent trend to ride; imbal_share high (0.6/0.65) is single-session, not a streak. trap_rate_10=0.2 moderate, range_pctl_20=0.05 compressed -> gap-fade possible, so both structures kept. Carry-forward: when analogs are FLAT-heavy but momentum mean stays positive, half-size momentum beats stand-down; revisit if a future cohort shows BOTH means negative -> then stand down."
1.0,763dc021f9f9,2026-04-07,balance,neutral,[],True,0.0,medium,"Analog cohort (k=15) reads no-trade: majority_action=FLAT and BOTH books carry negative mean P&L (momentum -44, rotation -120) — the prompt's explicit stand-down trigger. Tape is balance-like (range_pctl_20=0.25, directional_streak_days=1, streak_imbal=1, contained two-sided) with red_folder_today=0, so neither book has a directional edge to justify sizing into a cohort that bleeds both. No briefing feature makes today materially better than its cohort; stand down over a half-size guess.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=6', 'analog_block.mean_pl_if_momentum=-44', 'analog_block.mean_pl_if_rotation=-120', 'analog_block.share_both_books_red=0.4', 'regime_vector.red_folder_today=0', 'regime_vector.range_pctl_20=0.25', 'trailing_stats.directional_streak_days=1']","[2026-04-07 fresh start; no inherited notes] Book selection is analog-driven. Today: 15-analog cohort had best_action_counts FLAT6/MOM5/ROT4, majority FLAT, mean P&L negative for BOTH books (mom -44, rot -120), share_both_books_red 0.40 -> stood down. Carry-forward lesson: when majority_action=FLAT AND both mean P&Ls are negative, treat as no-trade even though ~60% of analogs had one book green — the green is outweighed by large losers in the cohort (e.g. days at e4 -875, -555). Tape context that produced this: balanced day_type, range_pctl_20 0.25, streak_imbal 1, directional_streak_days 1, net_10d ~20 (chop) despite big net_5d +1290 from a recent V-rebound off the 03-26/03-27 selloff now stalled. Overnight gap -139 pts / net -138 with 269 range and 50 trailing shock bars (largest 151 on 04-02) — watch whether such gaps fade (trap) vs extend; trap_rate_10 only 0.20 so no trap call today. No red folder today (only medium durable goods 08:30 ET), so not event_risk. Next time: if analogs flip to one book clearly positive with majority not FLAT, size up; only override the analogs on a specific fresh-shock or red-folder feature the cohort lacks."
