schema_version,agent_version,date,regime,directional_bias,permitted_structures,stand_down,size_multiplier,confidence,rationale,cited_evidence,playbook_notes
1.0,a4b241cca843,2026-03-16,balance,neutral,[],True,0.0,medium,"Analog cohort is decisively FLAT: majority_action=FLAT, best_action FLAT=10/15, and BOTH books lose in it (mean_pl_if_rotation=-228, mean_pl_if_momentum=-294; share_both_books_red=0.53). v0.6.1 treats a FLAT-majority cohort as the retrieval no-trade signal -> stand down (0.0), not a 0.25. Calendar today is medium-only (red_folder_today=0), so event pressure is neither a trade nor a stand-down reason. Contained range (range_pctl_20=0.15) and streak_imbal=0 give no book edge to override the FLAT cohort.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=10', 'analog_block.mean_pl_if_rotation=-228', 'analog_block.mean_pl_if_momentum=-294', 'analog_block.share_both_books_red=0.53', 'regime_vector.red_folder_today=0', 'regime_vector.range_pctl_20=0.15', 'regime_vector.streak_imbal=0']","Fresh brief (no inherited notes). Rule applied: analog majority_action==FLAT => stand down (0.0), reinforced by both-books-negative means and share_both_books_red=0.53. Held the line vs the v0.6 failure of turning FLAT cohorts into 0.25 'just in case' trades. Event note: three medium calendar items today (Empire State 08:30, Pending Home Sales 10:00, Trump 11:30) but red_folder_today=0 -- treated as neither a stand-down nor a trade reason; a medium-only calendar does not move the notch. Setup context: large overnight gap (gap_vs_prior_close_pts=503.25) after a 3-day directional streak (directional_streak_days=3), yet contained range (range_pctl_20=0.15) and streak_imbal=0 -- no war/momentum evidence and no book edge to override the cohort. Going forward: if an analog block shows a BOOK majority with a clearly positive mean, size up (0.5/1.0); reserve 0.25 for a thin or split BOOK signal only, never for a FLAT-majority cohort."
1.0,a4b241cca843,2026-03-17,event_risk,neutral,[],True,0.0,medium,"Analog cohort (k=15) resolved FLAT in 9/15; both books have negative mean P&L (rotation=-55, momentum=-193) and 53% of days had both books red. A FLAT majority_action is the retrieval no-trade signal, so I stand down — no book has a positive cohort mean to arm. FOMC funds-rate decision + economic projections today (red_folder=2, 14:00 ET) is a genuine event, but the calendar alone never forces stand-down; here the FLAT cohort does, not the event. Neither rotation nor momentum is armable.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=9', 'analog_block.mean_pl_if_rotation=-55', 'analog_block.mean_pl_if_momentum=-193', 'analog_block.share_both_books_red=0.53', 'regime_vector.red_folder_today=2', 'trailing_stats.net_5d_pts=-261.25']","v0.6.1 discipline: the analog majority decides. Today majority_action=FLAT (9/15) with both book means negative and share_both_books_red=0.53 -> stand down (0.0), not a 0.25: a FLAT cohort is a no-trade, and 0.25 is reserved for a weak BOOK signal, not for doubt about whether to trade. Event context: FOMC funds rate + economic projections at 14:00 ET (red_folder_today=2). The engine holds entries past the release, but that governs timing on TRADE days — it does not convert a FLAT-cohort day into a trade; the calendar alone is never sufficient to stand down, yet the FLAT cohort is. Tape: mild down bias (net_5d=-261, net_10d=-109, overnight gap -57.5, net -55.25), directional_streak_days=1, range_pctl_20=0.0, price mid-window (1.7% off high / 3.4% off low) -> NOT war (no multi-day one-way streak). day_type imbalanced but imbal_share modest (0.5/0.6), trap_rate_10=0.1. 17 shock bars overnight read as pre-FOMC positioning, not a fresh directional shock warranting an override. Carry forward: on a similar FOMC setup where a book's cohort mean turns clearly positive, arm it small (0.25/0.5) rather than hide — event days are frequently the biggest directional winners; today's block simply supports no book."
1.0,a4b241cca843,2026-03-18,event_risk,neutral,[],True,0.0,medium,"Analog majority_action=FLAT (best_action_counts FLAT 8 of 15) — the retrieval no-trade signal that anchors flat rate near the oracle's ~50%. Both books' means are only marginally positive (mean_pl_if_momentum=82, mean_pl_if_rotation=15), so no clear book to arm. Today is a red-folder cluster (red_folder_today=4: PPI + FOMC), but a calendar event alone is NEVER a stand-down reason — a FLAT-majority cohort IS. share_both_books_red=0.2 is low, yet the plurality of similar days simply did not pay either book. Stand down, not a 0.25 'just in case'.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=8 (of k=15)', 'analog_block.mean_pl_if_momentum=82', 'analog_block.mean_pl_if_rotation=15', 'analog_block.share_both_books_red=0.2', 'regime_vector.red_folder_today=4', 'trailing_stats.directional_streak_days=2']","No inherited notes (fresh-eyes). 2026-03-18: FOMC Statement + Press Conf and PPI/Core PPI double-high-impact day; regime_vector red_folder_today=4, day_type imbalanced, range_pctl_20=0.8, streak_imbal=2, trap_rate_10=0.1. Overnight gap +85.5, net +93.25. Trailing tape is choppy/two-sided (net_5d=-132.75 vs net_10d=+341.75, directional_streak_days=2) — NOT a persistent war regime. Decision is retrieval-driven: 15 analogs, majority FLAT (8), ROTATION 4, MOMENTUM 3; both book means thin (mom 82, rot 15). Per v0.6.1: majority_action==FLAT => stand down (0.0); a FLAT cohort is never downgraded to 0.25. Event-day rule forbids hiding on the calendar alone, but a FLAT-majority cohort is the explicit exception that permits stand-down. Carry forward: when a red-folder/FOMC day coincides with a FLAT analog cohort, trust the cohort over the event narrative. If a future similar day shows a book majority with a clearly positive mean, arm that book at 0.5+. Guard against over-standing-down on event days that LACK a FLAT cohort — those should be armed at reduced size, not flattened."
1.0,a4b241cca843,2026-03-19,war,neutral,[],True,0.0,medium,"Analog majority_action=FLAT (9/15 FLAT vs 3 ROTATION, 3 MOMENTUM); both books' mean P&L negative (rotation -119, momentum -143) and share_both_books_red=0.53 — the retrieval no-trade signal. War-side tape (imbal_share_10=0.8, streak_imbal=3, net_5d -481.5, gap_open -118.25) shows directional risk, but the similar-day cohort mostly paid nothing. Unemployment Claims red_folder_today=1 is a size/timing modifier, NOT the stand-down driver — the FLAT cohort is. Stand down.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=9', 'analog_block.share_both_books_red=0.53', 'analog_block.mean_pl_if_rotation=-119', 'analog_block.mean_pl_if_momentum=-143', 'regime_vector.imbal_share_10=0.8', 'trailing_stats.net_5d_pts=-481.5', 'regime_vector.red_folder_today=1']","[fresh start, no inherited notes] 2026-03-19: Stood down on analog authority. The 15 nearest days split 9 FLAT / 3 ROTATION / 3 MOMENTUM, majority FLAT, with both books red-mean (rot -119, mom -143) and share_both_books_red=0.53 — textbook FLAT-cohort no-trade. Tape looked war-ish (imbal_share_10=0.8, streak_imbal=3, net_5d/10d ~ -481/-499, gap_open -118.25) but did NOT override retrieval: v0.6.1 anchors the trade/stand-down cut to majority_action, and FLAT-majority = 0.0, not a 0.25 'just in case'. Event today (Unemployment Claims + Philly Fed, red_folder_today=1) was treated as size/timing only, never the reason to hide — the FLAT cohort was the driver. If a future similar morning flips majority_action to a book with a positive mean, arm THAT book (majority decides, not the label). Watch: trailing sessions are two-sided/choppy (alternating +372/-413) despite negative nets, so the 'war' label is soft — bias neutral on stand-down days."
1.0,a4b241cca843,2026-03-20,balance,neutral,[],True,0.0,high,"Analog cohort is a clear no-trade signal: majority_action=FLAT (FLAT 9 vs ROTATION 4, MOMENTUM 2) and share_both_books_red=0.6, with both books' mean P&L negative (rotation -6, momentum -217). Per the FLAT-cohort rule this is a stand-down, not a 0.25. No event override: red_folder_today=0, no high-impact release today (FOMC/PPI were 03-17/18). Tape is two-sided balance (trap_rate_10=0.0, streak only 2d, price mid-window), giving no directional edge to counter the retrieval.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts=FLAT9/ROTATION4/MOMENTUM2', 'analog_block.share_both_books_red=0.6', 'analog_block.mean_pl_if_rotation=-6', 'analog_block.mean_pl_if_momentum=-217', 'regime_vector.red_folder_today=0', 'regime_vector.trap_rate_10=0.0', 'trailing_stats.directional_streak_days=2']","2026-03-20 (fresh eyes, no inherited notes). STAND DOWN. Driver: FLAT-majority analog cohort (9/15 FLAT) + share_both_books_red=0.6 + both mean books red (rot -6, mom -217). Under v0.6.1 a FLAT cohort is 0.0, never a 0.25 'just in case' — 0.25 is reserved for a weak BOOK signal, which this is not. Event check: calendar high-impact prints (FOMC 03-17/18, PPI 03-18, claims 03-19) are all PAST; red_folder_today=0, named_high_today=0, so no event-day arming applies today (Fri after a decision week). Tape read: day_type=balanced, trap_rate_10=0.0, directional_streak_days=2, net_5d -120 / net_10d -358 (mild drift, not a war streak), price mid-window (off-high 3.07%, off-low 1.85%). Overnight gap -166.75 and net -188.5 with 23 shock bars (largest 99.75 on 03-19) show volatility but no fresh outsized shock demanding a directional book. Nothing in the briefing makes today materially different from its FLAT cohort, so no override of the retrieval. Carry-forward rule: when majority_action=FLAT and share_both_books_red>=0.6, stand down regardless of the morning narrative."
1.0,a4b241cca843,2026-03-23,event_risk,neutral,[],True,0.0,medium,"Analog cohort is decisive: majority_action=FLAT with best_action_counts.FLAT=9/15 and share_both_books_red=0.6 — the retrieval no-trade signal. Both books lost on similar days (mean_pl_if_rotation=-178, mean_pl_if_momentum=-285), so there is no book to arm. The fresh overnight shock (shock_bars.count=48, largest.range_pts=489.75, overnight.gap_vs_prior_close_pts=172.75) is event_risk pressure, but this is evidence BEYOND the calendar that the day itself is untradeable — a FLAT-majority, both-books-red cohort is a stand-down, not a 0.25.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=9', 'analog_block.share_both_books_red=0.6', 'analog_block.mean_pl_if_rotation=-178', 'analog_block.mean_pl_if_momentum=-285', 'shock_bars.largest.range_pts=489.75', 'overnight.gap_vs_prior_close_pts=172.75', 'regime_vector.red_folder_today=0']","Fresh-eyes day, no inherited notes. Setup: large overnight gap (gap_open_pts=175.5) and a heavy shock log (48 bars, largest 489.75 at 07:05) with overnight net +488 — looks tradeable on the tape, but retrieval says otherwise. The 15-day analog cohort resolves FLAT-majority (9 FLAT vs 3 MOMENTUM / 3 ROTATION), share_both_books_red=0.6, and BOTH mean book P&Ls negative (rot -178, mom -285). Per v0.6.1 that is the no-trade signal: stand down (0.0), not a 0.25 'just in case'. No red_folder_today (calendar events are 03-21, not today), so no true event on the tape — the event_risk label reflects the fresh overnight shock, which is a size/timing modifier and by itself would NOT justify hiding; the stand-down rests on the FLAT+both-red cohort, evidence beyond the calendar. Trailing tape is a mild 3-day down drift (net_5d -304, net_10d -415) with no imbal streak (streak_imbal=0), so no clean war-continuation edge either. Carry forward: when majority_action==FLAT and share_both_books_red>=0.6, stand down regardless of how directional the overnight looks — the cohort's realized book beats the morning's shock narrative."
1.0,a4b241cca843,2026-03-24,event_risk,neutral,[],True,0.0,medium,"Analog cohort resolves to no-trade: majority_action=FLAT (best_action_counts.FLAT=10 of k=15), and BOTH books' cohort means are negative (mean_pl_if_rotation=-123, mean_pl_if_momentum=-190) with share_both_books_red=0.6. Per v0.6.1 a FLAT majority is the retrieval stand-down signal, not a 0.25 reduced-arm. Today carries an event (red_folder_today=1, Flash Services PMI) plus a heavy overnight shock (shock_bars.count=38), but the stand-down is cohort-driven, not calendar-driven — the evidence-beyond-the-label the rule requires. No book shows a positive cohort edge to arm.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=10', 'analog_block.share_both_books_red=0.6', 'analog_block.mean_pl_if_rotation=-123', 'analog_block.mean_pl_if_momentum=-190', 'regime_vector.red_folder_today=1', 'shock_bars.count=38', 'regime_vector.day_type=balanced']","Fresh-eyes start (no inherited notes). Decision rule applied: majority_action==FLAT => stand down (0.0), reinforced by share_both_books_red=0.6 and both cohort book-means negative. This is the v0.6.1 correction in action — a FLAT cohort is a no-trade, NOT a 0.25 'just in case'; 0.25 is reserved for a weak but positive BOOK signal, which is absent here. Event handling: red_folder_today=1 (Flash Services PMI 09:45, Richmond Mfg 10:00) and 38 shock bars including a 489.75pt overnight bar do NOT by themselves justify hiding — event days are the desk's biggest leak when skipped. The stand-down here survives that test only because the analog cohort (FLAT 10/15, both books red) is independent beyond-calendar evidence. Tape context for future compare: mixed trailing nets (net_10d=-439.75 mild down, directional_streak_days=1), day_type=balanced, trap_rate_10=0.1 low, price mid-window (pct_off_window_high=3.31, low=2.57) — no war-regime one-way structure, so had a book been armed it would have leaned rotation, but the cohort says neither pays. Carry forward: when best_action_counts is FLAT-dominant AND share_both_books_red>=0.6, stand down regardless of event calendar; only arm when a specific book's cohort mean turns clearly positive."
1.0,a4b241cca843,2026-03-25,balance,neutral,[],True,0.0,medium,"Analog majority_action=FLAT (7/15) with BOTH cohort book-means negative (rotation -93, momentum -243): the retrieval no-trade signal fires, so I stand down per the FLAT-cohort=0.0 rule. No directional streak (1) and trap_rate_10=0.1 rule out war/trap; red_folder_today=0, so no event override. The 113pt gap sits in a choppy two-sided trailing tape - the exact profile where this cohort's books bled. Not a 0.25: doubt about whether to trade at all is a stand-down, not a weak book bet.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=7', 'analog_block.mean_pl_if_rotation=-93', 'analog_block.mean_pl_if_momentum=-243', 'analog_block.share_both_books_red=0.47', 'trailing_stats.directional_streak_days=1', 'regime_vector.trap_rate_10=0.1', 'regime_vector.red_folder_today=0']","Fresh start (no inherited notes). Rule applied: the analog majority_action decides. FLAT majority => stand down (0.0), never a 0.25 'just in case' — 0.25 is only for a weak BOOK majority. Today 2026-03-25: FLAT plurality 7/15 and both book-means negative, so flat. Carry forward for future days: (a) when majority is ROTATION/MOMENTUM, arm THAT book regardless of the tape narrative; override only on a specific fresh shock the analogs lack. (b) event days (red_folder or scheduled speeches) are timing/size modifiers, NOT auto stand-downs — arm small and let the engine hold entries past the release. Today's Trump speech is 19:20 ET (post-RTH, medium impact) — not a driver. (c) high shock_bars count (40) and the big overnight gap here reflect a volatile, choppy regime, not a clean trend (streak=1); both books historically lose in this cohort. Keep the FLAT (no-trade) and 0.25 (weak-book) notches cleanly separated."
1.0,a4b241cca843,2026-03-26,event_risk,neutral,[],True,0.0,medium,"Analog majority_action=FLAT (best_action_counts.FLAT=8 of k=15), and neither book pays in the cohort: mean_pl_if_rotation=-36, mean_pl_if_momentum=24 (both ~flat). Per the retrieval no-trade rule a FLAT-majority cohort is a stand-down (0.0). A red folder is today (red_folder_today=1, Unemployment Claims high) but the calendar alone is never sufficient to hide; the stand-down here is driven by the FLAT analog cohort, not the event. share_both_books_red=0.47 is moderate, so confidence medium not high.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=8', 'analog_block.k=15', 'analog_block.mean_pl_if_rotation=-36', 'analog_block.mean_pl_if_momentum=24', 'analog_block.share_both_books_red=0.47', 'regime_vector.red_folder_today=1', 'trailing_stats.net_5d_pts=11.75']","2026-03-26 (fresh eyes, no inherited notes). Stand-down on the retrieval signal: analog majority_action=FLAT (8/15), rotation mean -36, momentum mean +24 — no book has a positive edge, so 0.0 not 0.25 (0.25 is reserved for a weak BOOK majority, never for a FLAT cohort). Event day (Unemployment Claims 08:30 high, UoM Sentiment 10:00, Trump 16:00) but per v0.6 the calendar is a timing/size modifier, not a stand-down reason — the stand-down rests on the FLAT cohort alone. Tape context if revisited: big overnight down gap (gap_vs_prior_close=-266, overnight net -271.75, range 322.5) and 42 shock bars, yet range_pctl_20=0.2 (contained) and trap_rate_10=0.1 (low), streak only 2 days, net_5d +11.75 vs net_10d -469.75 — a chopped, two-sided tape with no clean directional edge, consistent with the FLAT cohort. If a future similar day shows a BOOK majority with a clearly positive mean, arm that book at 0.5; do not carry today's flat forward as a default."
1.0,a4b241cca843,2026-03-27,war,neutral,[],True,0.0,medium,"analog_block.majority_action=FLAT (best_action_counts.FLAT=8/15) is the retrieval no-trade signal -> stand down. No armable book edge: mean_pl_if_rotation=-49, mean_pl_if_momentum=52 (thin). The tape is a down-imbalanced war (imbal_share_10=0.8, streak_imbal=2, net_10d_pts=-655.25, gap_open_pts=-232.25), yet the FLAT cohort says days like this mostly paid neither book, so I defer to retrieval over the trend story. red_folder_today=0; only a 17:30 Trump speech, no pre-open event. A FLAT majority is a 0.0, not a 0.25 'just in case'.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=8', 'analog_block.mean_pl_if_rotation=-49', 'analog_block.mean_pl_if_momentum=52', 'analog_block.share_both_books_red=0.4', 'regime_vector.imbal_share_10=0.8', 'trailing_stats.net_10d_pts=-655.25', 'regime_vector.red_folder_today=0']","Fresh-eyes day, no inherited notes. Governing rule (v0.6.1): analog majority_action DECIDES the trade/stand-down cut. Today majority_action=FLAT (8 of 15 analogs), so stand down 0.0 despite a strongly war-shaped tape (3-day down streak, net_5d=-534.75, net_10d=-655.25, gap_open=-232.25, imbal_share_10/20=0.8/0.7, price pct_off_window_low=-0.418 i.e. pinned near window low). Lesson to carry: a directional-down war LOOK does NOT license arming momentum when the cohort of similar days went FLAT — both book means are weak (rotation -49, momentum +52) so there is no BOOK signal to reduced-arm at 0.25. share_both_books_red only 0.4, but FLAT-majority alone is sufficient per rule. Event context is trivial: red_folder_today=0, calendar shows just a 17:30 ET Trump speech (post-session), no pre-open release, so event_risk does not apply. range_pctl_20=0.05 (very compressed 20d range) and trap_rate_10=0.1 (low) argue against a trap read. If a future day here shows majority_action flipping to a book with a clearly positive mean, arm that book (0.5/1.0); reserve 0.25 for a thin/split BOOK cohort, never for FLAT-cohort doubt."
1.0,a4b241cca843,2026-03-30,war,neutral,[],True,0.0,medium,"Analog cohort (k=15) is majority FLAT (7/15); both books' realized mean P&L are red (momentum -73, rotation -108) — the retrieval no-trade signal, which decides book/trade over the tape narrative. Tape reads war: streak_imbal=3, net_10d=-993, price 0.97% off window low, 25 shock bars, gap 203.5 — that alone favors continuation, but a FLAT cohort with both books negative overrides it. JOLTS 10:00 + Powell 10:30 (red_folder=2) are size/timing modifiers, not the stand-down reason. Stand down (0.0).","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=7', 'analog_block.mean_pl_if_momentum=-73', 'analog_block.mean_pl_if_rotation=-108', 'trailing_stats.net_10d_pts=-993.25', 'regime_vector.streak_imbal=3', 'trailing_stats.pct_off_window_low=0.97', 'regime_vector.red_folder_today=2']","Fresh-eyes start, no inherited notes. Rule applied: analog majority_action==FLAT is a hard stand-down (0.0), not a 0.25 — the cohort of similar days mostly did not pay and both books' realized mean P&L were negative (mom -73, rot -108), so no book is worth arming. This is the v0.6.1 anchor: FLAT cohort => flat; reserve 0.25 for a weak BOOK signal only, never for 'unsure whether to trade'. Did NOT let the war tape (4-day down streak, net_10d -993, price near window low, 25 shock bars, 203.5 gap) pull me into a continuation trade — retrieval overrides the label. Also did NOT stand down on the calendar alone: two high-impact events today (JOLTS 10:00, Powell 10:30) are timing/size modifiers and the engine holds entries past the release; the stand-down rests on the FLAT analog cohort, independent of the events. share_both_books_red is only 0.33 (below the ~0.6 reinforce threshold), so the call leans on majority_action=FLAT + negative book means, not both-red frequency. If a future analog block for a similar war-down tape flips to a MOMENTUM/ROTATION majority with a positive mean, arm that book with the trend at 0.5+."
1.0,a4b241cca843,2026-03-31,war,neutral,[],True,0.0,medium,"Analog retrieval governs the trade decision: majority_action=FLAT (9/15), share_both_books_red=0.6, and both book means negative (rotation -124, momentum -239) — days like today mostly paid neither book. That is the retrieval no-trade signal, so I stand down despite a war-shaped tape (directional_streak_days=5, net_10d=-1448.75, price near window low). red_folder_today=1 (ISM/Confidence) is a timing/size modifier, not itself a stand-down reason; the FLAT + both-books-red cohort is.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=9', 'analog_block.share_both_books_red=0.6', 'analog_block.mean_pl_if_rotation=-124', 'analog_block.mean_pl_if_momentum=-239', 'trailing_stats.directional_streak_days=5', 'trailing_stats.net_10d_pts=-1448.75', 'regime_vector.red_folder_today=1']","Fresh-eyes day, no inherited notes. Rule applied: analog majority_action==FLAT => stand down (0.0), reinforced by share_both_books_red=0.6 and both book means red (rotation -124, momentum -239). Tape is war-shaped: 5-day down streak, net_5d=-1270.25, net_10d=-1448.75, price ~1.46% off window low, with a large counter-trend overnight bounce (gap_vs_prior_close=+253.75, overnight net=+240.5) and elevated vol (18 shock bars, largest 207.5). A persistent-risk regime, but the retrieval cohort says days like this pay neither book, so the continuation instinct is overridden by the FLAT no-trade signal — this is the value-add disagreement with the war label. Event today (red_folder_today=1: ISM Manufacturing high + CB Consumer Confidence med, 10:00 ET) treated as size/timing modifier only, never an auto-standdown; the stand-down here rests on the FLAT + both-books-red cohort, not the calendar. Forward: if a matching cohort flips majority to a book with a clearly positive mean, arm that book at 0.25-0.5; do not carry today's flat forward blindly."
1.0,a4b241cca843,2026-04-01,event_risk,neutral,[],True,0.0,medium,"Analog cohort decides: majority_action=FLAT (FLAT:7 vs ROTATION:5, MOMENTUM:3), both books barely positive (rotation 71, momentum 72). A FLAT-majority cohort is the retrieval no-trade signal, sufficient to stand down per v0.6.1. Calendar is heavy (red_folder_today=4, ADP+Retail today) but event risk alone never forces flat; the stand-down here is analog-driven, not calendar-driven. No persistent trend (streak_imbal=0, directional_streak_days=1) to justify arming rotation or momentum.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=7', 'analog_block.mean_pl_if_rotation=71', 'analog_block.mean_pl_if_momentum=72', 'regime_vector.red_folder_today=4', 'regime_vector.streak_imbal=0', 'trailing_stats.directional_streak_days=1', 'analog_block.share_both_books_red=0.27']","2026-04-01 (fresh start, no inherited notes). Stood down (0.0) on a FLAT-majority analog cohort (7/15 FLAT; ROTATION 5, MOMENTUM 3) with thin book edges (~71-72 mean P&L). Per v0.6.1: majority_action==FLAT is a sufficient stand-down trigger regardless of the calendar. Discipline applied: a heavy event slate (red_folder_today=4: ADP 08:15, Retail Sales 08:30) was NOT used to force a stand-down, and was NOT overridden into a trade either — the calendar was neutral to the call; the analog FLAT plurality drove it. Tape context: big overnight gap (+285.5) after a +786 reversal day (03-31), elevated imbal_share (0.65/0.6) but streak_imbal=0 and directional_streak_days=1 — no persistent one-way regime, so no war-continuation case; net_10d -820 is whipsawing, not trending. share_both_books_red only 0.27 (not a both-red cohort), so the flat call rests on the FLAT plurality, not on both-books-red. Carry forward: when majority_action==FLAT and both mean_pl_if_<book> are small, stand down; reserve 0.25 for a genuine book majority with a thin edge, never for a FLAT cohort 'just in case'."
1.0,a4b241cca843,2026-04-02,event_risk,neutral,[],True,0.0,medium,"Analog cohort k=15 majority_action=FLAT (best_action_counts.FLAT=7) with both books' mean P&L non-positive (mean_pl_if_rotation=-1, mean_pl_if_momentum=-131): the retrieval no-trade signal, which under v0.6.1 is a stand-down. red_folder_today=1 makes today event-driven and gap_vs_prior_close_pts=-504.5 is a large overnight move, but the calendar alone never forces flat -- the FLAT cohort does. directional_streak_days=2 and imbal_share_20=0.7 give no durable one-way trend to lean on, so there is no book worth arming.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=7', 'analog_block.mean_pl_if_rotation=-1', 'analog_block.mean_pl_if_momentum=-131', 'regime_vector.red_folder_today=1', 'overnight.gap_vs_prior_close_pts=-504.5', 'trailing_stats.directional_streak_days=2', 'regime_vector.imbal_share_20=0.7']","NO inherited notes (fresh-eyes). 2026-04-02 Thu. Decision driven by analog retrieval: k=15 cohort majority=FLAT (7/15), mean_pl_if_rotation=-1 and mean_pl_if_momentum=-131 both non-positive, share_both_books_red=0.4 -- a FLAT cohort is a stand-down under v0.6.1, not a 0.25 'just in case'. Event context (red_folder_today=1, Unemployment Claims 08:30; large overnight gap -504.5, shock_bars.count=29 but largest was yesterday 04-01 08:44) is a size/timing modifier only and never by itself a stand-down; here the FLAT cohort is the evidence-beyond-calendar that justifies flat. No war: directional_streak_days=2, net_5d=-120/net_10d=-108 small and mixed, price mid-window (pct_off_window_high=4.36 / pct_off_window_low=3.14); imbal_share_20=0.7 is the lone war-ish feature and not sufficient. trap_rate_10=0.2 low, so no trap. Carry-forward rule: when majority_action=FLAT and both mean book P&Ls <=0, stand down regardless of an event label; reserve 0.25 for a book-majority cohort with a positive mean, 0.5/1.0 for a clearly one-sided positive cohort. Revisit if a future cohort flips to a book majority with positive mean_pl."
1.0,a4b241cca843,2026-04-03,event_risk,neutral,[],True,0.0,high,"Analog majority_action=FLAT (11/15 FLAT, 0 ROTATION) with share_both_books_red=0.6 is the retrieval no-trade signal. Both books' mean P&L negative (momentum -45, rotation -293), so there is no book worth arming. Three red-folder NFP releases at 08:30 today tag this event_risk, but per rule a calendar event alone never forces a trade and a FLAT-majority cohort is itself sufficient to stand down. Neither tape nor calendar supplies structure-specific evidence to override the cohort. Stand down.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=11', 'analog_block.share_both_books_red=0.6', 'analog_block.mean_pl_if_momentum=-45', 'analog_block.mean_pl_if_rotation=-293', 'regime_vector.red_folder_today=3', 'calendar.Non-Farm Employment Change today=true']","No inherited notes (fresh-eyes). v0.6.1 discipline applied: anchor the trade/stand-down cut to analog majority_action, not the calendar label. Today majority_action=FLAT with 11/15 FLAT and share_both_books_red=0.60 -> stand down (0.0), the retrieval no-trade signal that pulls flat rate toward the oracle ~50%. Did NOT reduce to 0.25: 0.25 is reserved for a weak BOOK cohort, and this cohort is FLAT-leaning, not a thin book edge. NFP triple-release (avg hourly earnings + NFP + unemployment rate all 08:30 today, red_folder_today=3) tags the day event_risk, but event_risk is a size/timing modifier only -- the stand-down rests on the FLAT+both-red cohort, not the calendar. Both analog book means are negative (momentum -45, rotation -293) so there is no book to arm even small. Trailing tape is mixed (net_5d +471, net_10d -64, streak 3d up) with price mid-window (2.5% off high), so no tape override of the retrieval. Forward note: if a future NFP morning shows a MOMENTUM-majority cohort with positive mean_pl_if_momentum, arm momentum 0.5+ and let the post-release tape run -- do not hide on the event itself."
1.0,a4b241cca843,2026-04-06,event_risk,neutral,[],True,0.0,medium,"analog majority_action=FLAT (best_action_counts FLAT=7 vs MOMENTUM=6) is the retrieval no-trade signal; v0.6.1 anchors stand-down to a FLAT cohort, not to doubt. share_both_books_red=0.47 reinforces coin-flip books. Two red-folder events today (red_folder_today=2) plus a 176.75pt overnight gap, but calendar alone never forces flat -- the FLAT cohort does. streak_imbal=0 and directional_streak_days=1: no multi-day trend to ride, so neutral bias.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=7', 'analog_block.best_action_counts.MOMENTUM=6', 'analog_block.share_both_books_red=0.47', 'regime_vector.red_folder_today=2', 'regime_vector.streak_imbal=0', 'trailing_stats.directional_streak_days=1', 'overnight.gap_vs_prior_close_pts=176.75']","Fresh-eyes day, no inherited notes. Decision driven by analog retrieval: 15-analog cohort splits FLAT=7/MOMENTUM=6/ROTATION=2, majority FLAT -> stand down per v0.6.1 (a FLAT cohort is the no-trade anchor, even when a book's mean is positive here mean_pl_if_momentum=+212). This is a THIN, low-conviction stand-down (7 vs 6), not a strong one; if the next similar day flips to a MOMENTUM majority, arm momentum small (0.25-0.5) rather than hiding. Event context: two high-impact releases today (Trump 13:00 ET, FOMC minutes 14:00), red_folder_today=2 -- per policy events are a size/timing modifier, NOT a stand-down reason, so I am flat on the analog cohort, not on the calendar. Tape: large 176.75pt overnight gap into a very contained expected range (range_pctl_20=0.05), imbal_share_20=0.65 but streak_imbal=0 and directional_streak_days=1 -- an imbalanced single day without a multi-day one-way streak, so no war-trend to ride; net_5d=+950 recent but net_10d only +261 (choppy). trap_rate_10=0.2 modest. Carry forward: when majority_action==FLAT, stand down; reserve 0.25 for a BOOK-majority cohort with thin edge, and never over-stand-down a book majority."
