schema_version,agent_version,date,regime,directional_bias,permitted_structures,stand_down,size_multiplier,confidence,rationale,cited_evidence,playbook_notes
1.0,a4b241cca843,2025-04-15,war,long,['continuation'],False,0.25,low,"Analog majority is MOMENTUM, so that book is armed per retrieval discipline, but the cohort is split (FLAT 6 / MOMENTUM 6 / ROTATION 3) and the momentum edge is thin (+93), so reduced-arm 0.25. Rotation analogs lose (-179): structure-specific evidence to drop reversion. Tape is a violent post-shock risk regime (57 shock bars), net_5d +968 with price 5.8% off the window high favors long continuation. share_both_books_red=0.4 is below the 0.6 flat trigger, so no stand-down.","['analog_block.majority_action=MOMENTUM', 'analog_block.best_action_counts={FLAT:6,MOMENTUM:6,ROTATION:3}', 'analog_block.mean_pl_if_momentum=93', 'analog_block.mean_pl_if_rotation=-179', 'analog_block.share_both_books_red=0.4', 'shock_bars.count=57', 'trailing_stats.net_5d_pts=968.25', 'trailing_stats.pct_off_window_high=5.767']","2025-04-15 (fresh eyes): Tape is in a violent post-shock phase — 57 shock bars over the window, largest 601.5pts on 04-09, trailing daily ranges 500-2650pts, whipsaw nets (-1176, +2133, -765). Not classic one-way war (streak_imbal=1, day_type=balanced, mixed nets: net_10d -313 vs net_5d +968), but the shock log is far from balance-quiet, so labeled war with low confidence. Retrieval: majority_action=MOMENTUM -> momentum book armed per v0.6.1 anchor; cohort split 6/6/3 with thin +93 momentum mean -> 0.25 reduced-arm, not 0.5. Rotation mean -179 across analogs = direct evidence against reversion today; continuation only. Bias long: net_5d +968.25, price 5.77% off window high vs 14.75% off low. No calendar (red_folder_today=0, calendar empty), trap_rate_10=0.2 low, overnight gap small (-14.25) but overnight range 231.5 still wide — size stays small. Watch next sessions: if shock count decays and ranges contract toward range_pctl_20~0.5, regime likely rotates back to balance and reversion can be re-admitted; if a fresh one-way streak forms, upgrade momentum sizing toward 0.5 only with a book-majority cohort and clearly positive mean."
1.0,a4b241cca843,2025-04-16,event_risk,neutral,[],True,0.0,medium,"Analog cohort majority is FLAT (6 FLAT vs 5 ROTATION, 4 MOMENTUM) — the retrieval no-trade signal, and book edges are thin (mean_pl_if_rotation=53). Two 8:30 red folders (Retail Sales) plus a -242.5pt overnight gap make it an event_risk morning, but the stand-down rests on the FLAT cohort, not the calendar alone. Tape is mixed, not one-way: net_5d +1436.75 vs net_10d -464, streak 1 — no book has a defined edge today.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts={FLAT:6,MOMENTUM:4,ROTATION:5}', 'analog_block.mean_pl_if_rotation=53', 'regime_vector.red_folder_today=2', 'overnight.gap_vs_prior_close_pts=-242.5', 'trailing_stats.net_5d_pts=1436.75', 'trailing_stats.net_10d_pts=-464.0', 'trailing_stats.directional_streak_days=1']","2025-04-16 (fresh eyes, no inherited notes). Stand-down per v0.6.1 anchor: analog majority_action=FLAT (6/15) with share_both_books_red=0.33 and weak book means (ROT 53, MOM 191 skewed by one 2024-10-04 outlier) — FLAT cohort = 0.0, not a 0.25 hedge. Context: violent two-sided post-shock tape (daily ranges 335-2650 pts over trailing 10, largest shock bar 209.5 pts on 04-10, 50 shock bars over threshold), nets conflict across horizons (5d +1437, 10d -464), price mid-window (6.7% off high, 13.6% off low), streak_imbal=0. Retail Sales 8:30 double red folder is a timing/size modifier only and was NOT the stand-down reason. If tomorrow's cohort names a book, arm it per majority even if the tape narrative says otherwise — wrong-book picks are the residual leak. Watch trap_rate_10 (0.2, benign today) and whether imbal_share_10=0.7 persists into a real streak; that would shift evidence toward war/continuation."
1.0,a4b241cca843,2025-04-17,war,short,[],True,0.0,medium,"Analog cohort says no-trade: majority_action=FLAT (7/15) and both books' means are red (rotation -65, momentum -59), the v0.6.1 stand-down anchor. Tape is still an aftershock risk regime — 33 shock bars, 146.75pt overnight gap, net_5d -1117 — not balance, so any trade would be bias-short war; but a FLAT cohort with negative means on both books is evidence beyond the label that the day itself is untradeable. No red folder today, so this is retrieval-driven, not calendar reflex.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=7', 'analog_block.mean_pl_if_rotation=-65', 'analog_block.mean_pl_if_momentum=-59', 'shock_bars.count=33', 'overnight.gap_vs_prior_close_pts=146.75', 'trailing_stats.net_5d_pts=-1117.25', 'regime_vector.red_folder_today=0']","2025-04-17 (fresh notes): Stood down on the retrieval anchor — 15-analog cohort majority FLAT (7 FLAT / 5 MOM / 3 ROT) with BOTH books' mean P&L negative; per v0.6.1 a FLAT-majority cohort is a stand-down, never a 0.25. Tape context: early-April crash aftermath — trailing ranges 500-2600pts, net_5d -1117, shock count 33 vs 70.5pt threshold, big overnight gap (146.75) with 307pt overnight range — so if forced to label, war with short bias, but streak is only 1 and last two sessions compressed (335/745pt ranges), so the directional impulse is decaying rather than trending. No red-folder events today (retail sales was yesterday); stand-down is NOT calendar-driven. Watch next sessions: if ranges keep compressing and nets stay mixed, cohort should rotate toward balance/ROTATION analogs — re-arm rotation book then. If a new one-way streak (>=3d) forms off the window high (only 4.5% off high now), momentum book becomes live. Discipline reminders that applied today: cohort book beats narrative; 0.25 reserved for weak BOOK signal, not trade-doubt; share_both_books_red 0.47 was below the 0.6 reinforcement line but the FLAT majority alone suffices."
1.0,a4b241cca843,2025-04-21,trap,neutral,['reversion'],False,0.25,low,"majority_action=ROTATION so the rotation book is armed, but the cohort is split 7 ROTATION / 7 FLAT with a thin mean_pl_if_rotation=+63, so 0.25 reduced-arm, not 0.5. Continuation dropped on book-specific evidence: mean_pl_if_momentum=-68. No stand-down trigger: share_both_books_red=0.47 (<0.6) and majority is a book, not FLAT. Tape is not war (streak=1, net_10d=-28.5); a -321.5pt gap into mixed nets with a rotation-paying cohort reads trap: fade-friendly, breakout takes suspect. Calendar empty (red_folder_today=0).","['analog_block.majority_action=ROTATION', 'analog_block.best_action_counts.ROTATION=7 vs FLAT=7', 'analog_block.mean_pl_if_rotation=63', 'analog_block.mean_pl_if_momentum=-68', 'analog_block.share_both_books_red=0.47', 'overnight.gap_vs_prior_close_pts=-321.5', 'trailing_stats.directional_streak_days=1', 'regime_vector.red_folder_today=0']","2025-04-21 (fresh notes, no inherited). Verdict: trap, rotation-only, 0.25 reduced-arm, neutral bias. Anchors per v0.6.1: (1) cohort split 7/7 ROTATION-FLAT with thin +63 rotation mean = weak BOOK signal -> 0.25 tier, correctly not a stand-down (majority names a book) and not 0.5 (edge thin). (2) Momentum mean -68 and only 1/15 momentum winner -> continuation excluded on analog evidence, not on the regime label. Context: post-shock tape cooling — trailing ranges compressed from 1300-2650pts (04-04..04-10) to 335-745pts (04-14..04-17); net_10d ~flat (-28.5), streak 1, price 6.6% off window high / 10.0% off low = mid-window. Large -321.5pt Monday gap with empty calendar and no fresh overnight outsized shock (largest shock bar dated 04-16) — gap into a two-sided contained tape is the trap signature; watch for gap-fade. Carry-forward: if compression continues and gaps shrink, cohort should drift toward balance/rotation at 0.5; if shock bars re-fire fresh overnight or a red-folder cluster appears, treat as event_risk timing/size modifier, never auto-flat. Remember: FLAT-majority cohort = 0.0, never 0.25 'just in case'."
1.0,a4b241cca843,2025-04-22,war,long,['continuation'],False,0.25,low,"Cohort names a book: analog_block.majority_action=MOMENTUM, so I arm momentum per v0.6.1 anchor, but the edge is thin (mean_pl_if_momentum=-19, counts 6 MOM/6 FLAT/3 ROT split) -> 0.25 reduced-arm, not 0.5. Not a FLAT majority and share_both_books_red=0.4 <0.6, so no stand-down. Tape is a volatile directional regime: net_5d=-1063.5 with huge trailing ranges and 31 shock bars, +141pt gap this morning; freshest input (overnight gap up) sets long bias. Rotation excluded on cohort evidence: mean_pl_if_rotation=-105.","['analog_block.majority_action=MOMENTUM', 'analog_block.best_action_counts={FLAT:6,MOMENTUM:6,ROTATION:3}', 'analog_block.mean_pl_if_momentum=-19', 'analog_block.mean_pl_if_rotation=-105', 'analog_block.share_both_books_red=0.4', 'overnight.gap_vs_prior_close_pts=141.0', 'trailing_stats.net_5d_pts=-1063.5', 'shock_bars.count=31']","2025-04-22 (fresh eyes, no inherited notes). Read: high-volatility war tape — trailing sessions show 500-2100pt daily swings, net_5d -1063.5 vs net_10d +756 (violent two-way at daily scale but persistently imbalanced intraday: imbal_share_20=0.6), 31 shock bars, largest 192.5pts on 04-16. Today gapped +141 overnight on a 307.75pt overnight range; no red folders, empty calendar, so not event_risk. Analog cohort (k=15) is split — FLAT 6 / MOMENTUM 6 / ROTATION 3 — with majority_action=MOMENTUM but a thin/negative momentum mean (-19); rotation mean clearly negative (-105). Per v0.6.1: majority names a book -> arm MOMENTUM, thin edge -> 0.25 reduced-arm; not FLAT-majority and both-red 0.4, so no stand-down. Bias long with the overnight gap; reversion dropped on cohort evidence against the rotation book, not on the war label. Watch next sessions: if analog cohorts tip to FLAT-majority on similar vol signatures, stand down rather than reduce-arm — 0.25 is for weak book signal only."
1.0,a4b241cca843,2025-04-23,war,long,['continuation'],False,0.5,medium,"Analog majority is MOMENTUM (9/15) with clearly positive mean (+166) vs rotation -158 — per v0.6.1 the cohort decides the book: arm momentum/continuation. Tape agrees: +500pt gap up after a +445 prior session, price 2.7% off the 20d window high, imbal_share_20=0.65, day_type imbalanced. No calendar risk (red_folder_today=0). Reversion excluded on cohort evidence against that book (mean_pl_if_rotation=-158). Half size, not full: 4/15 analogs were FLAT and trailing ranges are extreme (up to 2651.75pts).","['analog_block.majority_action=MOMENTUM', 'analog_block.best_action_counts={FLAT:4,MOMENTUM:9,ROTATION:2}', 'analog_block.mean_pl_if_momentum=166', 'analog_block.mean_pl_if_rotation=-158', 'overnight.gap_vs_prior_close_pts=500.75', 'trailing_stats.pct_off_window_high=2.718', 'regime_vector.imbal_share_20=0.65', 'regime_vector.red_folder_today=0']","2025-04-23 (fresh eyes): Volatile directional tape — trailing sessions show huge ranges (2651.75pts on 04-09, multiple 600-1400pt days) and violent swings; 42 shock bars in the log. Today: massive +500.75pt gap up on top of yesterday's +445, price within 2.7% of the 20d high, imbal_share_20=0.65, streak_imbal=2 — war-regime evidence, bias long with the tape. Analog cohort (k=15) is decisive per v0.6.1: MOMENTUM 9, FLAT 4, ROTATION 2; mean +166 if momentum, -158 if rotation, share_both_books_red only 0.2. Armed continuation only — reversion dropped on the cohort's clearly negative rotation mean, not on the war label. Sized 0.5 not 1.0 because the cohort is not fully one-sided (4 FLATs) and realized volatility is extreme. No red folders, empty calendar, so no event timing modifier. Watch next sessions: if gap-and-fade signatures or rising trap_rate_10 (now 0.3, benign) appear, continuation becomes suspect; if streak extends and price pins the high, consider full size on momentum-majority cohorts."
1.0,a4b241cca843,2025-04-24,war,long,['continuation'],False,0.25,low,"Analog majority is MOMENTUM (7/15 vs 4 ROTATION, 4 FLAT), so per v0.6.1 the momentum book is armed — not FLAT cohort (share_both_books_red=0.2), so no stand-down. But the cohort is split and mean_pl_if_momentum=-19, a thin edge: reduced-arm 0.25, not 0.5. Tape is war: imbal_share_20=0.7, streak_imbal=3, net_10d=+1309 with price 3.2% off the window high — bias long with the trend. Reversion dropped because the cohort's realized book, not the narrative, names momentum.","['analog_block.majority_action=MOMENTUM', 'analog_block.best_action_counts={FLAT:4,MOMENTUM:7,ROTATION:4}', 'analog_block.mean_pl_if_momentum=-19', 'analog_block.share_both_books_red=0.2', 'regime_vector.imbal_share_20=0.7', 'regime_vector.streak_imbal=3', 'trailing_stats.net_10d_pts=1309.25', 'trailing_stats.pct_off_window_high=3.185']","2025-04-24 (fresh notes): War tape recovering hard — net_10d +1309, last two sessions +445/+204, price only 3.2% off the 20d high after the early-April crash legs (04-09 +2133 on 2652 range still in the trailing window). Overnight gapped down -80.75 on a 281pt range with 51 shock bars (largest 167.5 on 04-23 09:37), so volatility is still elevated; sized 0.25 despite a MOMENTUM analog majority because the cohort mean is -19 (split 7M/4R/4F). No calendar events, red_folder_today=0 — pure tape day. Watch: if the up-streak extends and imbal_share stays ~0.7, this cohort class may firm toward 0.5 momentum arms; if rotation analogs start dominating at these distances (rotation mean +38 today, notably better than momentum's), be ready to flip the book per the majority rule rather than the war label. trap_rate_10 low (0.2), so continuation is not trap-suspect."
1.0,a4b241cca843,2025-04-25,war,neutral,[],True,0.0,medium,"Tape reads war-like: analog cohort says no-trade. Cited: 3-day up streak, net_5d +814.25, price 0.838% off window high, imbal_share_20=0.7, streak_imbal=4 argue continuation. But analog_block majority_action=FLAT (7/15) with both books negative in cohort (mean_pl_if_momentum=-80, mean_pl_if_rotation=-32) — the v0.6.1 anchor: FLAT majority is the retrieval no-trade signal, and 0.25 is reserved for a weak BOOK signal, not doubt. No calendar pressure (red_folder_today=0) to offset. Stand down.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=7', 'analog_block.mean_pl_if_momentum=-80', 'analog_block.mean_pl_if_rotation=-32', 'trailing_stats.directional_streak_days=3', 'trailing_stats.net_5d_pts=814.25', 'regime_vector.imbal_share_20=0.7', 'regime_vector.red_folder_today=0']","2025-04-25 (fresh eyes, no inherited notes). Tape: sharp 3-day rally (+445, +204, +521), net_5d +814.25 vs net_10d -303 — V-shaped recovery off the 04-21 low, price now 0.84% off the 20d window high. imbal_share_20=0.7, streak_imbal=4: directional/war character, still inside a violent two-week range (shock_bars count 41, largest 167.5pts on 04-23). Overnight gap -92.25, net -149.75, range 279.5 — pullback against the streak. Calendar empty, red_folder_today=0, so no event modifier. Decision anchor applied: analog majority_action=FLAT (7 of 15; MOMENTUM 4, ROTATION 4 — split remainder), both books mean-negative in cohort, share_both_books_red=0.4. Per v0.6.1: FLAT-majority cohort = stand-down 0.0; did NOT convert to a 0.25 'just in case' (that was the v0.6 leak). Would have overridden only on a specific differentiating feature — none present; the overnight fade of a stretched rally matches the chop-risk profile the cohort implies. Next session: if price holds gains and cohort flips to a book, war/long continuation is the natural arm; if trap_rate rises with gap-and-fade, watch for trap classification."
1.0,a4b241cca843,2025-04-28,war,long,[],True,0.0,medium,"Stand-down anchored to retrieval: majority_action=FLAT (8/15 analogs) and both books' cohort means are red (momentum -100, rotation -83; 53% both-red). Tape itself reads war-up — 4-day streak, +927.5 net_5d, price 0.38% off window high — so I disagree with L1's 'balanced' label, but with no calendar and no book majority this is exactly the FLAT-cohort day v0.6.1 says not to convert into a 0.25 'just in case'.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=8', 'analog_block.mean_pl_if_momentum=-100', 'analog_block.mean_pl_if_rotation=-83', 'analog_block.share_both_books_red=0.53', 'trailing_stats.directional_streak_days=4', 'trailing_stats.net_5d_pts=927.5', 'trailing_stats.pct_off_window_high=0.38']","2025-04-28 (Mon): FLAT-cohort stand-down. Context: sharp V-shaped tape — mid-April selloff (04-16 -420.75, 04-21 -392.25) then 4 straight up days (+927.5 pts net_5d), price back to 0.38% off window high; overnight gap -40.25 with 147.75pt range. L1 vector says 'balanced' (streak_imbal=0, range_pctl_20=0.05) but trailing stats read war-up. Analogs (k=15) say neither book paid: FLAT 8, MOMENTUM 4, ROTATION 3; both cohort means negative, 53% both-books-red — retrieval no-trade signal, so 0.0 not 0.25. Calendar empty, red_folder_today=0, so no event pressure. trap_rate_10=0.2 modest — continuation not yet suspect on structure evidence. If a similar setup returns with a BOOK majority, lean MOMENTUM-long given the streak, but watch for exhaustion at the window high after a 900+pt 5-day run."
1.0,a4b241cca843,2025-04-29,war,long,['continuation'],False,0.5,medium,"Analog majority is MOMENTUM (8/15, mean +153) with share_both_books_red only 0.27 — per v0.6.1 the cohort's book decides: arm momentum; rotation mean is negative (-35). Tape agrees: net_5d=+1279 pts and price 0.605% off the window high = persistent upside regime (war), bias long. No red folders and trap_rate_10=0.2, so no structure evidence against continuation. Cohort is split (4 FLAT, 3 ROTATION) and streak_imbal=0, so de-risk to 0.5 rather than full size.","['analog_block.majority_action=MOMENTUM', 'analog_block.best_action_counts.MOMENTUM=8', 'analog_block.mean_pl_if_momentum=153', 'analog_block.mean_pl_if_rotation=-35', 'analog_block.share_both_books_red=0.27', 'trailing_stats.net_5d_pts=1279.0', 'trailing_stats.pct_off_window_high=0.605', 'regime_vector.trap_rate_10=0.2']","2025-04-29 (fresh eyes, no inherited notes). Cohort call: majority_action=MOMENTUM (8/15; FLAT 4, ROTATION 3), mean_pl_if_momentum=+153 vs rotation -35, both-books-red 0.27 — armed momentum at 0.5 per v0.6.1 anchor (book = majority_action; not a FLAT cohort, so no stand-down; edge positive but cohort not one-sided, so 0.5 not 1.0). Tape context: strong 5d up-move (+1279 pts) after mid-April washout, close 0.6% off 20d window high, 10.2% above the low — upside risk regime despite day_type=balanced and streak_imbal=0 (streak reset by 04-28's small -40.75 day, not by a trend break). Calendar empty, red_folder_today=0 — no event modifier. Shock log busy (44 bars, largest 167.5 pts on 04-23) but stale, not overnight-fresh — no stand-down evidence beyond it. Excluded reversion only because the armed book is momentum and rotation cohort mean is red; trap_rate_10=0.2 gives no case against continuation. Watch next session: if price stalls at the window high with rising trap signatures, rotation may reassert — re-check the analog majority before carrying long bias forward."
1.0,a4b241cca843,2025-04-30,event_risk,neutral,[],True,0.0,medium,"Analog cohort is decisively FLAT: majority_action=FLAT (8 of 15), and both books carry negative expectancy (mean_pl_if_rotation=-38, mean_pl_if_momentum=-141). Per v0.6.1 anchoring, a FLAT-majority cohort is the retrieval no-trade signal — stand down, not 0.25. The two red-folder releases (GDP 08:30, Core PCE 10:00) make it an event morning, but the stand-down rests on the cohort, not the calendar. Tape is up hard (net_5d=970) near the window high with -87 gap — conditions the analogs say mostly did not pay.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=8', 'analog_block.mean_pl_if_rotation=-38', 'analog_block.mean_pl_if_momentum=-141', 'regime_vector.red_folder_today=2', 'trailing_stats.net_5d_pts=970.0', 'trailing_stats.pct_off_window_high=0.819', 'overnight.gap_vs_prior_close_pts=-87.0']","2025-04-30 (fresh eyes): Stood down on the analog anchor — FLAT majority 8/15 with both books' mean P&L negative; v0.6.1 rule says FLAT cohort = 0.0, and calendar alone never decides. Context if revisiting: double red-folder morning (Advance GDP 08:30 ET, Core PCE 10:00 ET); tape rallied ~970 pts over 5 sessions and sits <1% off the 20d window high with streak_imbal=0 and day_type=balanced — extended but not one-way. Overnight gapped -87 with a 137.5-pt range, so pre-open two-way chop against the rally. share_both_books_red=0.47, below the 0.6 reinforcement line, so the stand-down is majority-driven, not both-red-driven. Nearest MOMENTUM analog is yesterday 2025-04-29 (e4=+500), but 3 MOMENTUM vs 8 FLAT is not a book signal. If tomorrow shows a similar vector but a book-majority cohort, arm that book at 0.25-0.5 rather than repeating a flat call — the leak to avoid is standing down on book-majority days, not on FLAT ones like today."
1.0,a4b241cca843,2025-05-01,war,long,['continuation'],False,0.25,medium,"Analog majority is MOMENTUM (6 vs 5 ROTATION, 4 FLAT), so per v0.6.1 the momentum book is armed — but the cohort is split and mean_pl_if_momentum=16 is thin, so 0.25 reduced-arm, not 0.5. Tape is war: net_5d=+1014.75, price -0.654% off window high, +161.5 overnight gap; bias long with trend. red_folder_today=1 (ISM 10:00) is a timing/size modifier only; share_both_books_red=0.27 gives no cohort no-trade signal.","['analog_block.majority_action=MOMENTUM', 'analog_block.best_action_counts={FLAT:4,MOMENTUM:6,ROTATION:5}', 'analog_block.mean_pl_if_momentum=16', 'analog_block.share_both_books_red=0.27', 'trailing_stats.net_5d_pts=1014.75', 'trailing_stats.pct_off_window_high=-0.654', 'overnight.gap_vs_prior_close_pts=161.5', 'regime_vector.red_folder_today=1']","2025-05-01 (fresh eyes): war regime, long bias. 5d net +1014.75 / 10d +887.25, price ~0.65% off 20d window high, +161.5 overnight gap, imbal_share_20=0.6, day_type=imbalanced -> persistent one-way risk-on tape. Analog cohort (k=15) split 6 MOMENTUM / 5 ROTATION / 4 FLAT: majority MOMENTUM but thin mean (+16) -> arm momentum book at 0.25 per v0.6.1; do not let the war narrative upsize beyond what the cohort supports. Reversion dropped on the retrieval discipline: the cohort's realized book is MOMENTUM and that decides book selection. ISM Manufacturing PMI 10:00 today (red_folder_today=1): engine holds entries past the release — event is a timing/size modifier, never an automatic stand-down. share_both_books_red=0.27, well under 0.6 -> no cohort no-trade signal. Mild counter-signals to watch: streak_imbal=0 and trap_rate_10=0.2; if trailing nets turn mixed and price leaves the window extreme, downgrade toward balance and re-open reversion."
1.0,a4b241cca843,2025-05-02,event_risk,neutral,[],True,0.0,medium,"NFP morning (red_folder_today=3, three 8:30 releases) sets the event_risk label, but the calendar is not why I stand down: the analog cohort is decisively FLAT (10 of 15), with both books negative on average (rotation -88, momentum -191) and 53% both-books-red. v0.6.1 anchors the notch to majority_action — FLAT majority is the retrieval no-trade signal, not a 0.25 candidate. Tape is mixed (streak 1, imbal_share_10=0.5, mid-morning gap +118.75 into a 10d +1273 uptrend near window high) and offers no override.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=10 (of k=15)', 'analog_block.mean_pl_if_rotation=-88', 'analog_block.mean_pl_if_momentum=-191', 'analog_block.share_both_books_red=0.53', 'regime_vector.red_folder_today=3', 'trailing_stats.directional_streak_days=1', 'trailing_stats.pct_off_window_high=1.034']","2025-05-02 (Fri, NFP): stood down on FLAT analog majority (10/15, both books mean-negative), NOT on the calendar — per v0.6.1 the event label is only a timing/size modifier, but a FLAT cohort is the no-trade signal and overrides the arm-small reflex. Context: 10d net +1273pts, price ~1% off 20d window high, gap +118.75 overnight; trend is up but streak reset to 1 and imbal_share_10=0.5, so no book-signal to override the cohort. Watch next sessions: if post-NFP tape extends the up-leg with renewed streak/imbalance, similar mornings may shift toward MOMENTUM analogs; if it stalls at the window high, trap/rotation setups become likelier. No inherited notes (fresh-eyes arm)."
1.0,a4b241cca843,2025-05-05,war,neutral,[],True,0.0,medium,"Analog cohort says no-trade: majority_action=FLAT (7 of 15 vs 4/4 for each book), mean_pl_if_rotation=-3, mean_pl_if_momentum only 85 — neither book has a clear edge. Tape is a war-regime rally (net_10d=+1658.5, 1.46% off window high) hit by a -224pt gap against trend, so the morning story is conflicted; per v0.6.1 the FLAT-majority cohort decides and this is a stand-down, not a 0.25. ISM 10:00 red folder is a modifier only, not the reason.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=7', 'analog_block.mean_pl_if_rotation=-3', 'analog_block.mean_pl_if_momentum=85', 'trailing_stats.net_10d_pts=1658.5', 'trailing_stats.pct_off_window_high=1.461', 'overnight.gap_vs_prior_close_pts=-224.0', 'regime_vector.red_folder_today=1']","2025-05-05 (Mon): STAND DOWN on FLAT-majority analog cohort (7/15 FLAT, book means -3 rot / +85 mom, share_both_books_red 0.47). Context: strong 10d up-tape (+1658.5 net, 1.46% off 20d window high) but a large -224pt gap down overnight with elevated shock count (38 bars, largest 127 vs 43.5 threshold) — trend and overnight tape disagree, and the retrieval cohort of similar setups mostly paid neither book. ISM Services 10:00 ET is today's red folder; treated as timing/size modifier per v0.6+, NOT the stand-down reason — the analog FLAT majority is. Carry-forward: (a) when a big counter-trend gap lands on an extended one-way tape, check the cohort before trusting either the war label (momentum) or the fade story (rotation) — this cohort split 4/4 with FLAT winning; (b) 0.25 remains reserved for a thin BOOK majority, never for FLAT-cohort doubt; (c) if tomorrow's briefing shows the gap held (trend break) vs filled (trap on shorts), that resolves which book the next similar morning favors."
1.0,a4b241cca843,2025-05-06,war,neutral,[],True,0.0,medium,"Analog cohort says no-trade: majority_action=FLAT (8/15), both books negative on average (rotation -11, momentum -220), share_both_books_red=0.53 near the 0.6 flat line — per v0.6.1 a FLAT-majority cohort is a stand-down, not a 0.25. Tape is a strong up-regime (net_10d=+1911.5, 2.15% off window high, 40 shock bars) hit by a -202.25pt overnight gap; nearest analog 2025-05-05 was FLAT with both books red. Retrieval no-trade signal beats any book pick today.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts={FLAT:8,MOMENTUM:2,ROTATION:5}', 'analog_block.mean_pl_if_momentum=-220', 'analog_block.mean_pl_if_rotation=-11', 'analog_block.share_both_books_red=0.53', 'overnight.gap_vs_prior_close_pts=-202.25', 'trailing_stats.net_10d_pts=1911.5', 'shock_bars.count=40']","2025-05-06 (fresh eyes): Stood down on the retrieval anchor — FLAT majority 8/15, both books' cohort means negative, nearest analog (2025-05-05, dist 1.89) FLAT with both red. Tape context: powerful multi-day up-move (net_10d +1911.5, net_5d +632.5, only 2.15% off 20d window high) but streak reset to 1 and last three sessions mixed (-35, +422, -139); today opens with a large -202.25pt gap down and a 230.75pt overnight range, 40 shock bars trailing — a violent counter-trend shock into an extended tape, exactly the setup where the cohort says neither book paid. No red folder today (ISM was yesterday), so this is not calendar-driven; it is a FLAT-cohort call per v0.6.1 rule (0.0 reserved for FLAT majority, 0.25 only for a weak BOOK signal). If tomorrow's cohort names a book, arm that book at the cohort-implied notch and do not let the war-flavored tape narrative override it — wrong-book picks were the v0.6 leak. Watch whether the gap fills (trap evidence for future days; trap_rate_10 currently 0.0) or extends (would rebuild directional-streak/war evidence)."
1.0,a4b241cca843,2025-05-07,event_risk,neutral,[],True,0.0,high,"FOMC day (3 red folders), but the stand-down is retrieval-driven, not calendar reflex: analog majority_action=FLAT with 11/15 FLAT and zero MOMENTUM winners, both books' cohort means negative (rotation -148, momentum -175), share_both_books_red=0.53. Per v0.6.1 anchor, a FLAT-majority cohort is the no-trade signal — this is not a 0.25 'just in case' day. Overnight is also disorderly (30 shock bars, 162.5pt largest, 149pt gap), reinforcing no edge for either book.","['analog_block.majority_action=FLAT', 'analog_block.best_action_counts.FLAT=11', 'analog_block.k=15', 'analog_block.mean_pl_if_rotation=-148', 'analog_block.mean_pl_if_momentum=-175', 'analog_block.share_both_books_red=0.53', 'regime_vector.red_folder_today=3', 'shock_bars.count=30']","2025-05-07 (Wed, FOMC 14:00 + presser 14:30): STAND DOWN on analog evidence, not the calendar. Cohort (k=15) resolved FLAT 11/15, ROTATION 4, MOMENTUM 0; both books' means negative; share_both_books_red 0.53. v0.6.1 discipline applied: majority_action=FLAT => 0.0, and event_risk alone would NOT have justified this — the analog block did. Tape context: 10d net +1299 pts (strong up-leg into late April/early May) but last two sessions red (-139, -167), price 1.4% off window high, imbal_share_20=0.6, streak_imbal=2 — a pullback-inside-uptrend morning where neither continuation nor reversion cohort paid historically. Overnight messy: 334pt range, +187 net, 149pt gap vs prior close, 30 shock bars (largest 162.5pt at 18:00 on 5/6) — consistent with headline-driven churn pre-FOMC. Carry-forward: (1) if tomorrow's cohort flips to a book majority post-FOMC, size to cohort mean strength, don't relitigate today's flat; (2) trap_rate_10=0.0 so continuation is not structurally suspect here — today's exclusion is cohort-based only; (3) note the ROTATION analogs cluster at closer distances (top analog 2024-02-15 was ROTATION) but 11/15 FLAT dominates — do not cherry-pick the nearest neighbor over the majority."
